frame,t,state,A,Ap,Ab,dA_dt,osc,risk,ttc_risk,traj_conf,transition
38,7.98,CRUISE,0.1688,0.375,0.0,-0.0014,0.0002,0.0,0.0,0.0,
39,8.112,CRUISE,0.1688,0.375,0.0,-0.0015,0.0002,0.0,0.0,0.0,
40,8.233,CRUISE,0.1688,0.375,0.0,-0.0015,0.0002,0.0,0.0,0.0,
41,8.364,CRUISE,0.1688,0.375,0.0,-0.0015,0.0002,0.0,0.0,0.0,
42,8.496,CRUISE,0.1688,0.375,0.0,-0.0015,0.0002,0.0,0.0,0.0,
43,8.622,CRUISE,0.1688,0.375,0.0,-0.0015,0.0002,0.0,0.0,0.0,
44,8.753,CRUISE,0.1688,0.375,0.0,-0.0015,0.0002,0.0,0.0,0.0,
45,8.878,CRUISE,0.1688,0.375,0.0,-0.0015,0.0002,0.0,0.0,0.0,
46,9.003,CRUISE,0.1688,0.375,0.0,-0.0015,0.0002,0.0,0.0,0.0,
47,9.129,CRUISE,0.1688,0.375,0.0,-0.0014,0.0002,0.0,0.0,0.0,
48,9.256,CRUISE,0.1688,0.375,0.0,-0.0014,0.0002,0.0,0.0,0.0,
49,9.381,CRUISE,0.1688,0.375,0.0,-0.0014,0.0002,0.0,0.0,0.0,
50,9.514,CRUISE,0.1688,0.375,0.0,-0.0013,0.0002,0.0,0.0,0.0,
51,9.649,CRUISE,0.1688,0.375,0.0,-0.0013,0.0002,0.0,0.0,0.0,
52,9.79,CRUISE,0.1688,0.375,0.0,-0.0012,0.0002,0.0,0.0,0.0,
53,9.931,CRUISE,0.1688,0.375,0.0,-0.0011,0.0001,0.0,0.0,0.0,
54,10.072,CRUISE,0.1688,0.375,0.0,-0.001,0.0001,0.0,0.0,0.0,
55,10.2,CRUISE,0.1688,0.375,0.0,-0.0009,0.0001,0.0,0.0,0.0,
56,10.319,CRUISE,0.1688,0.375,0.0,-0.0008,0.0001,0.0,0.0,0.0,
57,10.454,CRUISE,0.1688,0.375,0.0,-0.0007,0.0001,0.0,0.0,0.0,
58,10.587,CRUISE,0.1688,0.375,0.0,-0.0006,0.0001,0.0,0.0,0.0,
59,10.721,CRUISE,0.1688,0.375,0.0,-0.0004,0.0001,0.0,0.0,0.0,
60,10.867,CRUISE,0.1688,0.375,0.0,-0.0003,0.0,0.0,0.0,0.0,
61,11.046,CRUISE,0.1688,0.375,0.0,-0.0002,0.0,0.0,0.0,0.0,
62,11.182,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
63,11.334,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
64,11.466,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
65,11.598,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
66,11.792,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
67,11.926,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
68,12.103,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
69,12.248,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
70,12.388,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
71,12.534,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
72,12.676,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
73,12.8,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
74,12.934,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
75,13.055,CRUISE,0.2078,0.4618,0.0,0.0003,0.0,0.0002,0.0006,0.0,
76,13.189,CRUISE,0.2078,0.4618,0.0,0.0005,0.0001,0.0,0.0,0.0,
77,13.329,CRUISE,0.2112,0.4693,0.0,0.0007,0.0001,0.0002,0.0006,0.0,
78,13.457,CRUISE,0.2124,0.472,0.0,0.001,0.0002,0.0002,0.0006,0.0,
79,13.579,CRUISE,0.2139,0.4753,0.0,0.0012,0.0002,0.0002,0.0006,0.0,
80,13.71,CRUISE,0.2139,0.4753,0.0,0.0014,0.0003,0.0,0.0,0.0,
81,13.841,CRUISE,0.2136,0.4747,0.0,0.0015,0.0003,0.0002,0.0006,0.0,
82,13.991,CRUISE,0.2211,0.4913,0.0,0.0018,0.0004,0.0002,0.0006,0.0,
83,14.118,CRUISE,0.2245,0.4988,0.0,0.002,0.0004,0.0002,0.0006,0.0,
84,14.262,CRUISE,0.2255,0.5012,0.0,0.0021,0.0005,0.0002,0.0006,0.0,
85,14.383,CRUISE,0.2267,0.5038,0.0,0.0023,0.0005,0.0002,0.0006,0.0,
86,14.518,CRUISE,0.2259,0.502,0.0,0.0024,0.0006,0.0002,0.0006,0.0,
87,14.646,CRUISE,0.2259,0.502,0.0,0.0026,0.0006,0.0,0.0,0.0,
88,14.778,CRUISE,0.2251,0.5002,0.0,0.0026,0.0006,0.0599,0.1711,0.0,
89,14.905,CRUISE,0.2251,0.5002,0.0,0.0027,0.0006,0.0,0.0,0.0,
90,15.031,CRUISE,0.2251,0.5002,0.0,0.0027,0.0007,0.0,0.0,0.0,
91,15.153,CRUISE,0.2251,0.5002,0.0,0.0027,0.0007,0.0,0.0,0.0,
92,15.28,CRUISE,0.2251,0.5002,0.0,0.0027,0.0007,0.0,0.0,0.0,
93,15.408,CRUISE,0.2251,0.5002,0.0,0.0027,0.0006,0.0,0.0,0.0,
94,15.536,CRUISE,0.2251,0.5002,0.0,0.0026,0.0006,0.0,0.0,0.0,
95,15.663,CRUISE,0.2251,0.5002,0.0,0.0025,0.0006,0.0,0.0,0.0,
96,15.786,CRUISE,0.2251,0.5002,0.0,0.0024,0.0006,0.0,0.0,0.0,
97,15.92,CRUISE,0.2251,0.5002,0.0,0.0022,0.0005,0.0,0.0,0.0,
98,16.043,CRUISE,0.2251,0.5002,0.0,0.0021,0.0005,0.0,0.0,0.0,
99,16.169,CRUISE,0.2251,0.5002,0.0,0.0019,0.0004,0.0,0.0,0.0,
100,16.325,CRUISE,0.2251,0.5002,0.0,0.0016,0.0004,0.0,0.0,0.0,
101,16.482,CRUISE,0.2251,0.5002,0.0,0.0014,0.0003,0.0,0.0,0.0,
102,16.623,CRUISE,0.2251,0.5002,0.0,0.0011,0.0002,0.0,0.0,0.0,
103,16.75,CRUISE,0.2251,0.5002,0.0,0.0008,0.0001,0.0,0.0,0.0,
104,16.887,CRUISE,0.2251,0.5002,0.0,0.0005,0.0,0.0,0.0,0.0,
105,17.032,CRUISE,0.218,0.4844,0.0,0.0004,0.0,0.0,0.0,0.0,
106,17.156,CRUISE,0.218,0.4844,0.0,0.0003,0.0,0.0,0.0,0.0,
107,17.289,CRUISE,0.2173,0.4829,0.0,0.0001,0.0,0.0,0.0,0.0,
108,17.412,CRUISE,0.2174,0.483,0.0,0.0,0.0,0.0,0.0,0.0,
109,17.535,CRUISE,0.2168,0.4819,0.0,-0.0001,0.0,0.0,0.0,0.0,
110,17.655,CRUISE,0.2168,0.4819,0.0,-0.0002,0.0,0.0,0.0,0.0,
111,17.778,CRUISE,0.2172,0.4828,0.0,-0.0003,0.0,0.0,0.0,0.0,
112,17.905,CRUISE,0.209,0.4644,0.0,-0.0004,0.0,0.0,0.0,0.0,
113,18.032,CRUISE,0.2017,0.4481,0.0,-0.0005,0.0,0.0,0.0,0.0,
114,18.163,CRUISE,0.1956,0.4348,0.0,-0.0006,0.0001,0.0,0.0,0.0,
115,18.296,CRUISE,0.1834,0.4076,0.0,-0.0009,0.0001,0.0,0.0,0.0,
116,18.42,CRUISE,0.1813,0.403,0.0,-0.0011,0.0001,0.0,0.0,0.0,
117,18.561,CRUISE,0.1813,0.403,0.0,-0.0012,0.0002,0.0,0.0,0.0,
118,18.692,CRUISE,0.1688,0.375,0.0,-0.0015,0.0003,0.0,0.0,0.0,
119,18.845,CRUISE,0.1688,0.375,0.0,-0.0017,0.0003,0.0,0.0,0.0,
120,18.98,CRUISE,0.1688,0.375,0.0,-0.0019,0.0004,0.0,0.0,0.0,
121,19.113,CRUISE,0.1688,0.375,0.0,-0.0021,0.0004,0.0,0.0,0.0,
122,19.245,CRUISE,0.1688,0.375,0.0,-0.0022,0.0005,0.0,0.0,0.0,
123,19.373,CRUISE,0.1688,0.375,0.0,-0.0024,0.0005,0.0,0.0,0.0,
124,19.5,CRUISE,0.1688,0.375,0.0,-0.0025,0.0005,0.0,0.0,0.0,
125,19.629,CRUISE,0.1688,0.375,0.0,-0.0025,0.0006,0.0,0.0,0.0,
126,19.761,CRUISE,0.1688,0.375,0.0,-0.0026,0.0006,0.0,0.0,0.0,
127,19.885,CRUISE,0.1688,0.375,0.0,-0.0026,0.0006,0.0,0.0,0.0,
128,20.014,CRUISE,0.1688,0.375,0.0,-0.0026,0.0006,0.0,0.0,0.0,
129,20.152,CRUISE,0.1688,0.375,0.0,-0.0026,0.0006,0.0,0.0,0.0,
130,20.28,CRUISE,0.1688,0.375,0.0,-0.0026,0.0006,0.0,0.0,0.0,
131,20.401,CRUISE,0.1688,0.375,0.0,-0.0025,0.0005,0.0,0.0,0.0,
132,20.53,CRUISE,0.1688,0.375,0.0,-0.0024,0.0005,0.0,0.0,0.0,
133,20.652,CRUISE,0.1688,0.375,0.0,-0.0023,0.0005,0.0,0.0,0.0,
134,20.802,CRUISE,0.1688,0.375,0.0,-0.0021,0.0004,0.0,0.0,0.0,
135,20.932,CRUISE,0.1688,0.375,0.0,-0.002,0.0004,0.0,0.0,0.0,
136,21.068,CRUISE,0.1688,0.375,0.0,-0.0018,0.0004,0.0,0.0,0.0,
137,21.199,CRUISE,0.1688,0.375,0.0,-0.0017,0.0003,0.0,0.0,0.0,
138,21.336,CRUISE,0.1688,0.375,0.0,-0.0015,0.0003,0.0,0.0,0.0,
139,21.463,CRUISE,0.1688,0.375,0.0,-0.0013,0.0002,0.0,0.0,0.0,
140,21.604,CRUISE,0.1688,0.375,0.0,-0.001,0.0002,0.0,0.0,0.0,
141,21.73,CRUISE,0.1688,0.375,0.0,-0.0008,0.0001,0.0,0.0,0.0,
142,21.862,CRUISE,0.1688,0.375,0.0,-0.0006,0.0001,0.0,0.0,0.0,
143,21.986,CRUISE,0.1688,0.375,0.0,-0.0004,0.0,0.0,0.0,0.0,
144,22.11,CRUISE,0.1688,0.375,0.0,-0.0002,0.0,0.0,0.0,0.0,
145,22.233,CRUISE,0.1688,0.375,0.0,-0.0002,0.0,0.0,0.0,0.0,
146,22.357,CRUISE,0.1688,0.375,0.0,-0.0001,0.0,0.0,0.0,0.0,
147,22.489,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
148,22.618,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
149,22.742,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
150,22.877,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
151,23.03,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
152,23.181,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
153,23.309,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
154,23.445,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
155,23.573,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
156,23.703,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
157,23.822,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
158,23.945,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
159,24.069,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
160,24.203,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
161,24.331,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
162,24.461,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
163,24.592,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
164,24.721,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
165,24.853,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
166,24.986,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
167,25.12,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
168,25.267,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
169,25.401,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
170,25.526,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
171,25.66,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
172,25.789,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
173,25.91,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
174,26.045,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
175,26.169,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
176,26.305,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
177,26.429,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
178,26.56,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
179,26.691,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
180,26.819,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
181,26.954,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
182,27.081,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
183,27.208,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
184,27.335,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
185,27.482,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
186,27.615,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
187,27.757,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
188,27.893,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
189,28.03,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
190,28.195,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
191,28.344,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
192,28.503,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
193,28.651,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
194,28.79,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
195,28.919,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
196,29.047,CRUISE,0.1903,0.4228,0.0,0.0001,0.0,0.2907,0.8305,0.0,
197,29.184,CRUISE,0.1903,0.4228,0.0,0.0003,0.0,0.0,0.0,0.0,
198,29.33,CRUISE,0.2358,0.524,0.0,0.0007,0.0002,0.3137,0.8963,0.0,
199,29.465,CRUISE,0.2705,0.6011,0.0,0.0013,0.0005,0.0001,0.0003,0.0,
200,29.627,CRUISE,0.3042,0.6761,0.0,0.0021,0.001,0.0001,0.0004,0.0,
201,29.793,CRUISE,0.3271,0.7268,0.0,0.0029,0.0017,0.0105,0.0301,0.0,
202,29.954,CRUISE,0.3427,0.7617,0.0,0.0038,0.0025,0.1639,0.4684,0.0,
203,30.093,PROBE,0.3517,0.7816,0.0,0.0047,0.0033,0.2901,0.829,0.0,G1
204,30.243,PROBE,0.3631,0.8068,0.0,0.0056,0.0041,0.3147,0.899,0.0,
205,30.378,PROBE,0.3602,0.8004,0.0,0.0063,0.0048,0.319,0.9113,0.0,
206,30.536,PROBE,0.3565,0.7922,0.0,0.007,0.0055,0.1671,0.4773,0.0,
207,30.69,PROBE,0.3523,0.783,0.0,0.0075,0.006,0.2361,0.6745,0.0,
208,30.85,PROBE,0.3481,0.7735,0.0,0.008,0.0064,0.2523,0.7207,0.0,
209,31.003,PROBE,0.3437,0.7637,0.0,0.0083,0.0066,0.2646,0.7559,0.0,
210,31.148,PROBE,0.3395,0.7545,0.0,0.0085,0.0068,0.3043,0.8695,0.0,
211,31.297,PROBE,0.3354,0.7454,0.0,0.0087,0.0069,0.3026,0.8645,0.0,
212,31.451,PROBE,0.3308,0.7352,0.0,0.0087,0.0069,0.3275,0.9356,0.0,
213,31.606,PROBE,0.3262,0.7248,0.0,0.0086,0.0069,0.3268,0.9336,0.0,
214,31.752,PROBE,0.3214,0.7142,0.0,0.0084,0.0067,0.3217,0.9191,0.0,
215,31.906,PROBE,0.3166,0.7036,0.0,0.0081,0.0065,0.3131,0.8945,0.0,
216,32.06,PROBE,0.3118,0.6928,0.0,0.0077,0.0063,0.2989,0.8539,0.0,
217,32.208,PROBE,0.3071,0.6824,0.0,0.0073,0.0059,0.2766,0.7902,0.0,
218,32.354,PROBE,0.5008,0.6714,0.3611,0.008,0.0071,0.24,0.6856,0.0,
219,32.522,PROBE,0.5301,0.6609,0.4231,0.0087,0.0085,0.1975,0.5643,0.0,
220,32.667,PROBE,0.5236,0.6501,0.4201,0.0093,0.0094,0.172,0.4916,0.0,
221,32.825,PROBE,0.5463,0.6399,0.4698,0.0098,0.0105,0.179,0.5115,0.0,
222,32.958,PROBE,0.5313,0.6058,0.4704,0.0101,0.011,0.1894,0.5411,0.0,
223,33.247,HOLD,0.5053,0.561,0.4597,0.01,0.0109,0.1927,0.5506,0.0,G2
224,33.419,HOLD,0.5042,0.5087,0.5005,0.0098,0.0105,0.0241,0.0688,0.0,
225,33.595,HOLD,0.4962,0.4469,0.5365,0.0094,0.0098,0.02,0.0572,0.0,
226,33.781,HOLD,0.4438,0.3264,0.5399,0.0087,0.0089,0.1108,0.3165,0.0,
227,33.953,HOLD,0.3772,0.1854,0.5341,0.0074,0.0077,0.2105,0.6016,0.0,
228,34.119,HOLD,0.3805,0.1551,0.5649,0.0063,0.0069,0.1908,0.5451,0.0,
229,34.269,HOLD,0.3714,0.1473,0.5548,0.0054,0.0065,0.1519,0.434,0.0,
230,34.413,HOLD,0.366,0.1497,0.543,0.0047,0.0062,0.1839,0.5255,0.0,
231,34.552,HOLD,0.3602,0.1524,0.5302,0.004,0.0061,0.175,0.5001,0.0,
232,34.709,HOLD,0.365,0.153,0.5384,0.0034,0.0061,0.1542,0.4407,0.0,
233,34.882,HOLD,0.3648,0.1513,0.5395,0.0029,0.006,0.1944,0.5553,0.0,
234,35.04,HOLD,0.3641,0.1533,0.5366,0.0025,0.006,0.226,0.6457,0.0,
235,35.198,HOLD,0.3788,0.1544,0.5624,0.0021,0.006,0.2359,0.674,0.0,
236,35.358,HOLD,0.3762,0.1393,0.5701,0.0017,0.006,0.2597,0.7421,0.0,
237,35.517,HOLD,0.3865,0.1339,0.5933,0.0013,0.0059,0.257,0.7343,0.0,
238,35.66,HOLD,0.3824,0.1312,0.5879,0.0009,0.0058,0.2297,0.6563,0.0,
239,35.819,HOLD,0.3841,0.133,0.5896,0.0004,0.0057,0.2376,0.6787,0.0,
240,35.978,PROBE,0.3935,0.128,0.6107,-0.0001,0.0056,0.1278,0.3651,0.0,G5
241,36.15,PROBE,0.4002,0.1185,0.6307,-0.0005,0.0054,0.0791,0.2259,0.0,
242,36.309,PROBE,0.4113,0.12,0.6496,-0.001,0.0053,0.2524,0.721,0.0,
243,36.497,PROBE,0.4142,0.1198,0.655,-0.0015,0.005,0.2643,0.7551,0.0,
244,36.719,PROBE,0.4144,0.1202,0.655,-0.0021,0.0048,0.315,0.8999,0.0,
245,36.894,PROBE,0.4078,0.1203,0.6431,-0.0028,0.0044,0.3291,0.9404,0.0,
246,37.07,PROBE,0.3772,0.1204,0.5874,-0.0038,0.0041,0.3331,0.9518,0.0,
247,37.229,PROBE,0.3771,0.1202,0.5874,-0.0048,0.0037,0.3355,0.9585,0.0,
248,37.403,PROBE,0.3777,0.1214,0.5874,-0.0046,0.0036,0.3342,0.9549,0.0,
249,37.562,PROBE,0.3875,0.122,0.6046,-0.004,0.0032,0.3347,0.9562,0.0,
250,37.721,PROBE,0.4046,0.1237,0.6344,-0.0033,0.0027,0.3381,0.966,0.0,
251,37.88,PROBE,0.4185,0.1592,0.6306,-0.0022,0.0021,0.3425,0.9785,0.0,
252,38.037,PROBE,0.4321,0.1595,0.655,-0.0012,0.0016,0.3411,0.9745,0.0,
253,38.212,PROBE,0.4445,0.1596,0.6776,-0.0002,0.0013,0.3377,0.9649,0.0,
254,38.355,PROBE,0.444,0.1584,0.6776,0.0008,0.0009,0.3306,0.9446,0.0,
255,38.527,PROBE,0.4466,0.1593,0.6817,0.0018,0.0007,0.315,0.8999,0.0,
256,38.71,PROBE,0.4489,0.1577,0.6871,0.0025,0.0007,0.2629,0.7512,0.0,
257,38.888,PROBE,0.449,0.1581,0.6871,0.0027,0.0008,0.1298,0.3709,0.0,
258,39.06,HOLD,0.4368,0.1586,0.6645,0.0029,0.0008,0.2812,0.8034,0.0,G2
259,39.214,HOLD,0.4485,0.1845,0.6645,0.003,0.0009,0.2878,0.8224,0.0,
260,39.364,HOLD,0.4565,0.2024,0.6645,0.0031,0.0009,0.2774,0.7925,0.0,
261,39.495,HOLD,0.4581,0.2058,0.6645,0.0031,0.0009,0.2366,0.6761,0.0,
262,39.634,HOLD,0.4589,0.2222,0.6526,0.0032,0.001,0.2615,0.7471,0.0,
263,39.767,HOLD,0.4439,0.2205,0.6266,0.0031,0.0009,0.287,0.8201,0.0,
264,39.913,HOLD,0.44,0.2203,0.6197,0.0029,0.0008,0.2956,0.8447,0.0,
265,40.072,HOLD,0.4341,0.2209,0.6086,0.0027,0.0008,0.3003,0.8581,0.0,
266,40.239,HOLD,0.4253,0.2219,0.5918,0.0025,0.0007,0.3046,0.8704,0.0,
267,40.393,HOLD,0.4091,0.223,0.5615,0.0022,0.0007,0.3087,0.882,0.0,
268,40.556,HOLD,0.3919,0.2228,0.5304,0.0017,0.0007,0.31,0.8857,0.0,
269,40.73,HOLD,0.3808,0.2216,0.511,0.0012,0.0007,0.3104,0.8869,0.0,
270,40.97,HOLD,0.3626,0.221,0.4785,0.0006,0.0008,0.3099,0.8855,0.0,
271,41.123,HOLD,0.3445,0.2214,0.4453,0.0,0.001,0.3118,0.891,0.0,
272,41.31,PROBE,0.335,0.2205,0.4287,-0.0006,0.0012,0.3125,0.8928,0.0,G5
273,41.555,PROBE,0.323,0.2205,0.4069,-0.0012,0.0015,0.3124,0.8925,0.0,
274,41.825,PROBE,0.3151,0.2207,0.3923,-0.0018,0.0018,0.313,0.8942,0.0,
275,42.048,PROBE,0.3265,0.2249,0.4096,-0.0023,0.002,0.318,0.9086,0.0,
276,42.253,PROBE,0.3293,0.2254,0.4143,-0.003,0.0022,0.3167,0.9047,0.0,
277,42.459,PROBE,0.3267,0.2254,0.4096,-0.0037,0.0023,0.3158,0.9023,0.0,
278,42.618,COMMIT,0.3073,0.2255,0.3742,-0.0045,0.0026,0.3071,0.8775,0.0,G3
279,42.776,COMMIT,0.2878,0.2262,0.3383,-0.0054,0.003,0.2941,0.8403,0.0,
280,42.95,COMMIT,0.2677,0.2258,0.302,-0.0061,0.0036,0.3823,0.8065,0.0,
281,43.14,COMMIT,0.2383,0.2055,0.2652,-0.007,0.0043,0.3736,0.7816,0.0,
282,43.298,COMMIT,0.2179,0.2055,0.228,-0.0078,0.0051,0.3761,0.789,0.0,
283,43.441,COMMIT,0.1973,0.2057,0.1905,-0.0085,0.006,0.3553,0.7899,0.0,
