frame,t,state,A,Ap,Ab,dA_dt,osc,risk,ttc_risk,traj_conf,transition
72,13.639,CRUISE,0.2138,0.475,0.0,-0.0042,0.0017,0.0,0.0,0.0,
73,13.771,CRUISE,0.2166,0.4813,0.0,-0.0044,0.0018,0.346,0.9884,0.0,
74,13.905,CRUISE,0.2166,0.4813,0.0,-0.0046,0.0019,0.0,0.0,0.0,
75,14.039,CRUISE,0.2166,0.4813,0.0,-0.0048,0.002,0.0,0.0,0.0,
76,14.169,CRUISE,0.2166,0.4813,0.0,-0.0049,0.0021,0.0,0.0,0.0,
77,14.326,CRUISE,0.2166,0.4813,0.0,-0.0049,0.0021,0.0,0.0,0.0,
78,14.488,CRUISE,0.2166,0.4813,0.0,-0.0049,0.0021,0.0,0.0,0.0,
79,14.641,CRUISE,0.2166,0.4813,0.0,-0.0048,0.002,0.0,0.0,0.0,
80,14.783,CRUISE,0.2589,0.5754,0.0,-0.0045,0.0019,0.3484,0.9953,0.0,
81,14.92,CRUISE,0.2745,0.61,0.0,-0.004,0.0018,0.0661,0.1889,0.0,
82,15.053,CRUISE,0.29,0.6446,0.0,-0.0035,0.0018,0.0661,0.1889,0.0,
83,15.181,CRUISE,0.303,0.6733,0.0,-0.0028,0.0017,0.0661,0.1889,0.0,
84,15.313,CRUISE,0.3113,0.6917,0.0,-0.0021,0.0017,0.0661,0.1889,0.0,
85,15.436,CRUISE,0.3151,0.7003,0.0,-0.0013,0.0017,0.0661,0.1889,0.0,
86,15.566,CRUISE,0.3215,0.7144,0.0,-0.0006,0.0017,0.0661,0.1889,0.0,
87,15.693,CRUISE,0.3175,0.7056,0.0,0.0001,0.0018,0.0,0.0,0.0,
88,15.819,CRUISE,0.3175,0.7056,0.0,0.0008,0.0018,0.0,0.0,0.0,
89,15.948,CRUISE,0.3175,0.7056,0.0,0.0015,0.0018,0.0,0.0,0.0,
90,16.087,CRUISE,0.3203,0.7118,0.0,0.0022,0.0019,0.3411,0.9745,0.0,
91,16.217,CRUISE,0.3203,0.7118,0.0,0.0027,0.002,0.0,0.0,0.0,
92,16.356,CRUISE,0.3203,0.7118,0.0,0.0033,0.0021,0.0,0.0,0.0,
93,16.505,CRUISE,0.32,0.7111,0.0,0.0038,0.0021,0.0,0.0,0.0,
94,16.643,CRUISE,0.3162,0.7028,0.0,0.0043,0.0022,0.0,0.0,0.0,
95,16.786,CRUISE,0.3162,0.7028,0.0,0.0048,0.0023,0.0,0.0,0.0,
96,16.917,CRUISE,0.3162,0.7028,0.0,0.0051,0.0023,0.0,0.0,0.0,
97,17.05,CRUISE,0.3128,0.6951,0.0,0.0051,0.0023,0.0,0.0,0.0,
98,17.189,CRUISE,0.3128,0.6951,0.0,0.0049,0.0022,0.0,0.0,0.0,
99,17.369,CRUISE,0.309,0.6866,0.0,0.0047,0.0021,0.0,0.0,0.0,
100,17.524,CRUISE,0.309,0.6866,0.0,0.0044,0.002,0.0,0.0,0.0,
101,17.664,CRUISE,0.3134,0.6964,0.0,0.0042,0.0019,0.3439,0.9825,0.0,
102,17.83,CRUISE,0.3134,0.6964,0.0,0.0039,0.0017,0.0,0.0,0.0,
103,18.011,CRUISE,0.3103,0.6895,0.0,0.0035,0.0016,0.0,0.0,0.0,
104,18.166,CRUISE,0.3103,0.6895,0.0,0.0031,0.0014,0.0,0.0,0.0,
105,18.344,CRUISE,0.3103,0.6895,0.0,0.0027,0.0012,0.0,0.0,0.0,
106,18.519,CRUISE,0.3103,0.6895,0.0,0.0022,0.001,0.0,0.0,0.0,
107,18.706,CRUISE,0.3103,0.6895,0.0,0.0017,0.0007,0.0,0.0,0.0,
108,18.862,CRUISE,0.3103,0.6895,0.0,0.0011,0.0005,0.0,0.0,0.0,
109,19.05,CRUISE,0.3103,0.6895,0.0,0.0005,0.0002,0.0,0.0,0.0,
110,19.183,CRUISE,0.3019,0.6709,0.0,0.0001,0.0001,0.0,0.0,0.0,
111,19.303,CRUISE,0.2969,0.6597,0.0,-0.0002,0.0,0.0,0.0,0.0,
112,19.432,CRUISE,0.2874,0.6386,0.0,-0.0005,0.0001,0.0,0.0,0.0,
113,19.566,CRUISE,0.2741,0.609,0.0,-0.0008,0.0001,0.0,0.0,0.0,
114,19.696,CRUISE,0.2597,0.577,0.0,-0.0012,0.0002,0.0,0.0,0.0,
115,19.833,CRUISE,0.24,0.5332,0.0,-0.0016,0.0003,0.0,0.0,0.0,
116,19.96,CRUISE,0.1942,0.4314,0.0,-0.0022,0.0007,0.0,0.0,0.0,
117,20.085,CRUISE,0.1942,0.4314,0.0,-0.0028,0.0011,0.0,0.0,0.0,
118,20.213,CRUISE,0.1942,0.4314,0.0,-0.0033,0.0014,0.0,0.0,0.0,
119,20.374,CRUISE,0.1942,0.4314,0.0,-0.0038,0.0017,0.0,0.0,0.0,
120,20.527,CRUISE,0.1877,0.4171,0.0,-0.0043,0.002,0.0,0.0,0.0,
121,20.662,CRUISE,0.1877,0.4171,0.0,-0.0047,0.0023,0.0,0.0,0.0,
122,20.794,CRUISE,0.1877,0.4171,0.0,-0.005,0.0025,0.0,0.0,0.0,
123,20.922,CRUISE,0.1877,0.4171,0.0,-0.0053,0.0027,0.0,0.0,0.0,
124,21.06,CRUISE,0.1877,0.4171,0.0,-0.0055,0.0029,0.0,0.0,0.0,
125,21.188,CRUISE,0.1877,0.4171,0.0,-0.0057,0.003,0.0,0.0,0.0,
126,21.316,CRUISE,0.1877,0.4171,0.0,-0.0059,0.0031,0.0,0.0,0.0,
127,21.442,CRUISE,0.1877,0.4171,0.0,-0.006,0.0031,0.0,0.0,0.0,
128,21.573,CRUISE,0.1877,0.4171,0.0,-0.006,0.0032,0.0,0.0,0.0,
129,21.712,CRUISE,0.1877,0.4171,0.0,-0.006,0.0032,0.0,0.0,0.0,
130,21.836,CRUISE,0.1877,0.4171,0.0,-0.006,0.0031,0.0,0.0,0.0,
131,21.968,CRUISE,0.1688,0.375,0.0,-0.006,0.0031,0.0,0.0,0.0,
132,22.1,CRUISE,0.1688,0.375,0.0,-0.0059,0.0031,0.0,0.0,0.0,
133,22.227,CRUISE,0.1688,0.375,0.0,-0.0058,0.003,0.0,0.0,0.0,
134,22.349,CRUISE,0.1688,0.375,0.0,-0.0056,0.0029,0.0,0.0,0.0,
135,22.482,CRUISE,0.1688,0.375,0.0,-0.0054,0.0027,0.0,0.0,0.0,
136,22.603,CRUISE,0.1688,0.375,0.0,-0.0051,0.0025,0.0,0.0,0.0,
137,22.733,CRUISE,0.1688,0.375,0.0,-0.0047,0.0023,0.0,0.0,0.0,
138,22.866,CRUISE,0.1688,0.375,0.0,-0.0043,0.002,0.0,0.0,0.0,
139,22.994,CRUISE,0.1688,0.375,0.0,-0.0038,0.0016,0.0,0.0,0.0,
140,23.126,CRUISE,0.1688,0.375,0.0,-0.0033,0.0013,0.0,0.0,0.0,
141,23.272,CRUISE,0.1688,0.375,0.0,-0.0028,0.001,0.0,0.0,0.0,
142,23.4,CRUISE,0.1688,0.375,0.0,-0.0023,0.0007,0.0,0.0,0.0,
143,23.538,CRUISE,0.1688,0.375,0.0,-0.0018,0.0004,0.0,0.0,0.0,
144,23.667,CRUISE,0.1688,0.375,0.0,-0.0014,0.0002,0.0,0.0,0.0,
145,23.799,CRUISE,0.1688,0.375,0.0,-0.0011,0.0001,0.0,0.0,0.0,
146,23.922,CRUISE,0.1688,0.375,0.0,-0.0011,0.0001,0.0,0.0,0.0,
147,24.051,CRUISE,0.1688,0.375,0.0,-0.001,0.0001,0.0,0.0,0.0,
148,24.182,CRUISE,0.1688,0.375,0.0,-0.001,0.0001,0.0,0.0,0.0,
149,24.303,CRUISE,0.1688,0.375,0.0,-0.0009,0.0001,0.0,0.0,0.0,
150,24.43,CRUISE,0.1688,0.375,0.0,-0.0008,0.0001,0.0,0.0,0.0,
151,24.554,CRUISE,0.1688,0.375,0.0,-0.0008,0.0001,0.0,0.0,0.0,
152,24.683,CRUISE,0.1689,0.3753,0.0,-0.0007,0.0001,0.0073,0.0208,0.0,
153,24.81,CRUISE,0.1689,0.3753,0.0,-0.0007,0.0001,0.0,0.0,0.0,
154,24.936,CRUISE,0.1689,0.3753,0.0,-0.0006,0.0001,0.0,0.0,0.0,
155,25.066,CRUISE,0.1689,0.3753,0.0,-0.0005,0.0,0.0,0.0,0.0,
156,25.188,CRUISE,0.1689,0.3753,0.0,-0.0004,0.0,0.0,0.0,0.0,
157,25.315,CRUISE,0.1689,0.3753,0.0,-0.0003,0.0,0.0,0.0,0.0,
158,25.464,CRUISE,0.1695,0.3767,0.0,-0.0002,0.0,0.0073,0.0208,0.0,
159,25.591,CRUISE,0.1695,0.3767,0.0,-0.0001,0.0,0.0,0.0,0.0,
160,25.724,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
161,25.858,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
162,25.996,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
163,26.132,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
164,26.266,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
165,26.395,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
166,26.524,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
167,26.668,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
168,26.795,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
169,26.932,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
170,27.066,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
171,27.189,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
172,27.315,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
173,27.441,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
174,27.566,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
175,27.709,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
176,27.848,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
177,27.989,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
178,28.125,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
179,28.268,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
180,28.465,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
181,28.61,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
182,28.737,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
183,28.864,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
184,28.988,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
185,29.11,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
186,29.24,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
187,29.365,CRUISE,0.1695,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,
188,29.49,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
189,29.616,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
190,29.753,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
191,29.894,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
192,30.038,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
193,30.179,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
194,30.321,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
195,30.47,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
196,30.596,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
197,30.731,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
198,30.859,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
199,30.991,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
200,31.114,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
201,31.244,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
202,31.368,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
203,31.492,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
204,31.614,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
205,31.734,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
206,31.859,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
207,31.984,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
208,32.129,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
209,32.272,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
210,32.418,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
211,32.545,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
212,32.682,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
213,32.814,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
214,32.948,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
215,33.083,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
216,33.214,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
217,33.345,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
218,33.471,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
219,33.597,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
220,33.73,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
221,33.858,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
222,33.989,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
223,34.121,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
224,34.247,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
225,34.412,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
226,34.56,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
227,34.69,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
228,34.818,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
229,34.944,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
230,35.069,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
231,35.199,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
232,35.319,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
233,35.454,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
234,35.587,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
235,35.715,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
236,35.856,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
237,35.987,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
238,36.115,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
239,36.245,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
240,36.368,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
241,36.494,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
242,36.638,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
243,36.767,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
244,36.897,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
245,37.016,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
246,37.141,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
247,37.265,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
248,37.397,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
249,37.525,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
250,37.66,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
251,37.786,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
252,37.908,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
253,38.045,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
254,38.17,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
255,38.298,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
256,38.432,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
257,38.562,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
258,38.685,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
259,38.83,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
260,38.968,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
261,39.107,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
262,39.249,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
263,39.383,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
264,39.516,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
265,39.643,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
266,39.768,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
267,39.902,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
268,40.036,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
269,40.167,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
270,40.294,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
271,40.423,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
272,40.564,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
273,40.709,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
274,40.856,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
275,41.077,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
276,41.212,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
277,41.367,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
278,41.522,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
279,41.713,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
280,41.886,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
281,42.104,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
282,42.314,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
283,42.537,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
284,42.701,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
285,42.858,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
286,43.003,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
287,43.136,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
