frame,t,state,A,Ap,Ab,dA_dt,osc,risk,ttc_risk,traj_conf,transition
54,14.842,CRUISE,0.1312,0.375,0.0,-0.0058,0.0038,0.0,0.0,0.0,
55,15.042,CRUISE,0.1312,0.375,0.0,-0.0055,0.0036,0.0,0.0,0.0,
56,15.242,CRUISE,0.1312,0.375,0.0,-0.0051,0.0034,0.0,0.0,0.0,
57,15.444,CRUISE,0.1312,0.375,0.0,-0.0047,0.0031,0.0,0.0,0.0,
58,15.64,CRUISE,0.1312,0.375,0.0,-0.0042,0.0028,0.0,0.0,0.0,
59,15.857,CRUISE,0.1312,0.375,0.0,-0.0036,0.0024,0.0,0.0,0.0,
60,16.062,CRUISE,0.1312,0.375,0.0,-0.003,0.002,0.0,0.0,0.0,
61,16.271,CRUISE,0.1312,0.375,0.0,-0.0024,0.0016,0.0,0.0,0.0,
62,16.483,CRUISE,0.2625,0.375,0.0,-0.0008,0.0016,0.0,0.0,0.0,
63,16.687,CRUISE,0.2625,0.375,0.0,0.0008,0.0016,0.0,0.0,0.0,
64,16.892,CRUISE,0.2625,0.375,0.0,0.0024,0.0016,0.0,0.0,0.0,
65,17.101,CRUISE,0.2625,0.375,0.0,0.003,0.002,0.0,0.0,0.0,
66,17.301,CRUISE,0.2625,0.375,0.0,0.0036,0.0024,0.0,0.0,0.0,
67,17.51,CRUISE,0.2625,0.375,0.0,0.0042,0.0028,0.0,0.0,0.0,
68,17.71,CRUISE,0.2625,0.375,0.0,0.0047,0.0031,0.0,0.0,0.0,
69,17.906,CRUISE,0.2625,0.375,0.0,0.0051,0.0034,0.0,0.0,0.0,
70,18.108,CRUISE,0.2625,0.375,0.0,0.0055,0.0036,0.0,0.0,0.0,
71,18.306,CRUISE,0.2625,0.375,0.0,0.0058,0.0038,0.0,0.0,0.0,
72,18.506,CRUISE,0.2625,0.375,0.0,0.0061,0.004,0.0,0.0,0.0,
73,18.727,CRUISE,0.2625,0.375,0.0,0.0063,0.0041,0.0,0.0,0.0,
74,18.934,CRUISE,0.2625,0.375,0.0,0.0065,0.0042,0.0,0.0,0.0,
75,19.151,CRUISE,0.2625,0.375,0.0,0.0065,0.0043,0.0,0.0,0.0,
76,19.361,CRUISE,0.2625,0.375,0.0,0.0066,0.0043,0.0,0.0,0.0,
77,19.569,CRUISE,0.1312,0.375,0.0,0.0057,0.0043,0.0,0.0,0.0,
78,19.783,CRUISE,0.1312,0.375,0.0,0.0048,0.0043,0.0,0.0,0.0,
79,20.004,CRUISE,0.1312,0.375,0.0,0.0039,0.0043,0.0,0.0,0.0,
80,20.23,CRUISE,0.1496,0.4275,0.0,0.0032,0.0042,0.0,0.0,0.0,
81,20.451,CRUISE,0.1567,0.4477,0.0,0.0025,0.0041,0.0,0.0,0.0,
82,20.705,CRUISE,0.1567,0.4477,0.0,0.0017,0.0041,0.0,0.0,0.0,
83,20.927,CRUISE,0.1567,0.4477,0.0,0.001,0.004,0.0,0.0,0.0,
84,21.169,CRUISE,0.1567,0.4477,0.0,0.0002,0.0039,0.0,0.0,0.0,
85,21.417,CRUISE,0.1567,0.4477,0.0,-0.0005,0.0038,0.0,0.0,0.0,
86,21.636,CRUISE,0.1567,0.4477,0.0,-0.0013,0.0037,0.0,0.0,0.0,
87,21.86,CRUISE,0.1567,0.4477,0.0,-0.0021,0.0036,0.0,0.0,0.0,
88,22.066,CRUISE,0.1567,0.4477,0.0,-0.0029,0.0035,0.0,0.0,0.0,
89,22.274,CRUISE,0.1567,0.4477,0.0,-0.0037,0.0034,0.0,0.0,0.0,
90,22.504,CRUISE,0.1567,0.4477,0.0,-0.0045,0.0033,0.0,0.0,0.0,
91,22.71,CRUISE,0.1567,0.4477,0.0,-0.0054,0.0032,0.0,0.0,0.0,
92,22.92,CRUISE,0.1567,0.4477,0.0,-0.0053,0.0031,0.0,0.0,0.0,
93,23.128,CRUISE,0.1567,0.4477,0.0,-0.0052,0.0031,0.0,0.0,0.0,
94,23.343,CRUISE,0.1567,0.4477,0.0,-0.005,0.003,0.0,0.0,0.0,
95,23.55,CRUISE,0.1567,0.4477,0.0,-0.0048,0.0029,0.0,0.0,0.0,
96,23.766,CRUISE,0.1567,0.4477,0.0,-0.0046,0.0027,0.0,0.0,0.0,
97,23.974,CRUISE,0.1567,0.4477,0.0,-0.0043,0.0026,0.0,0.0,0.0,
98,24.195,CRUISE,0.1567,0.4477,0.0,-0.0039,0.0024,0.0,0.0,0.0,
99,24.407,CRUISE,0.1567,0.4477,0.0,-0.0036,0.0022,0.0,0.0,0.0,
100,24.619,CRUISE,0.1567,0.4477,0.0,-0.0031,0.002,0.0,0.0,0.0,
101,24.835,CRUISE,0.1567,0.4477,0.0,-0.0026,0.0017,0.0,0.0,0.0,
102,25.048,CRUISE,0.1567,0.4477,0.0,-0.0021,0.0014,0.0,0.0,0.0,
103,25.272,CRUISE,0.1567,0.4477,0.0,-0.0015,0.0011,0.0,0.0,0.0,
104,25.491,CRUISE,0.1567,0.4477,0.0,-0.0009,0.0008,0.0,0.0,0.0,
105,25.697,CRUISE,0.1567,0.4477,0.0,-0.0002,0.0004,0.0,0.0,0.0,
106,25.909,CRUISE,0.1567,0.4477,0.0,0.0005,0.0001,0.0,0.0,0.0,
107,26.147,CRUISE,0.1567,0.4477,0.0,0.0004,0.0,0.0,0.0,0.0,
108,26.411,CRUISE,0.1567,0.4477,0.0,0.0002,0.0,0.0,0.0,0.0,
109,26.627,CRUISE,0.1567,0.4477,0.0,0.0,0.0,0.0,0.0,0.0,
110,26.853,CRUISE,0.1488,0.4252,0.0,-0.0001,0.0,0.0,0.0,0.0,
111,27.071,CRUISE,0.1312,0.375,0.0,-0.0002,0.0,0.0,0.0,0.0,
112,27.276,CRUISE,0.1312,0.375,0.0,-0.0004,0.0,0.0,0.0,0.0,
113,27.48,CRUISE,0.1312,0.375,0.0,-0.0005,0.0001,0.0,0.0,0.0,
114,27.698,CRUISE,0.1312,0.375,0.0,-0.0006,0.0001,0.0,0.0,0.0,
115,27.913,CRUISE,0.1312,0.375,0.0,-0.0007,0.0001,0.0,0.0,0.0,
116,28.138,CRUISE,0.1312,0.375,0.0,-0.0008,0.0001,0.0,0.0,0.0,
117,28.354,CRUISE,0.1312,0.375,0.0,-0.0009,0.0001,0.0,0.0,0.0,
118,28.557,CRUISE,0.1312,0.375,0.0,-0.001,0.0001,0.0,0.0,0.0,
119,28.773,CRUISE,0.1312,0.375,0.0,-0.0011,0.0001,0.0,0.0,0.0,
120,28.998,CRUISE,0.1312,0.375,0.0,-0.0011,0.0001,0.0,0.0,0.0,
121,29.292,CRUISE,0.1312,0.375,0.0,-0.0012,0.0001,0.0,0.0,0.0,
122,29.524,CRUISE,0.1312,0.375,0.0,-0.0012,0.0002,0.0,0.0,0.0,
123,29.735,CRUISE,0.1312,0.375,0.0,-0.0013,0.0002,0.0,0.0,0.0,
124,29.96,CRUISE,0.1312,0.375,0.0,-0.0013,0.0002,0.0,0.0,0.0,
125,30.166,CRUISE,0.1312,0.375,0.0,-0.0013,0.0002,0.0,0.0,0.0,
126,30.371,CRUISE,0.1312,0.375,0.0,-0.0013,0.0002,0.0,0.0,0.0,
127,30.573,CRUISE,0.1526,0.4359,0.0,-0.0011,0.0002,0.3459,0.9882,0.0,
128,30.779,CRUISE,0.1534,0.4382,0.0,-0.0009,0.0002,0.3479,0.994,0.0,
129,30.986,CRUISE,0.1534,0.4382,0.0,-0.0008,0.0001,0.0,0.0,0.0,
130,31.193,CRUISE,0.1539,0.4397,0.0,-0.0006,0.0001,0.3485,0.9957,0.0,
131,31.428,CRUISE,0.169,0.4829,0.0,-0.0003,0.0002,0.3487,0.9962,0.0,
132,31.624,CRUISE,0.1743,0.4981,0.0,-0.0,0.0002,0.3486,0.996,0.0,
133,31.845,CRUISE,0.1796,0.5131,0.0,0.0003,0.0002,0.0468,0.1336,0.0,
134,32.05,CRUISE,0.1849,0.5282,0.0,0.0006,0.0003,0.0516,0.1474,0.0,
135,32.256,CRUISE,0.1849,0.5284,0.0,0.001,0.0003,0.2669,0.7626,0.0,
136,32.457,CRUISE,0.1849,0.5284,0.0,0.0013,0.0004,0.0,0.0,0.0,
137,32.664,CRUISE,0.1849,0.5284,0.0,0.0016,0.0004,0.0,0.0,0.0,
138,32.889,CRUISE,0.1849,0.5284,0.0,0.0019,0.0005,0.0,0.0,0.0,
139,33.086,CRUISE,0.1849,0.5284,0.0,0.0022,0.0005,0.0,0.0,0.0,
140,33.293,CRUISE,0.1849,0.5284,0.0,0.0024,0.0005,0.0,0.0,0.0,
141,33.498,CRUISE,0.1849,0.5284,0.0,0.0025,0.0006,0.0,0.0,0.0,
142,33.723,CRUISE,0.1849,0.5284,0.0,0.0026,0.0006,0.0,0.0,0.0,
143,33.929,CRUISE,0.1849,0.5284,0.0,0.0026,0.0006,0.0,0.0,0.0,
144,34.129,CRUISE,0.1849,0.5284,0.0,0.0026,0.0006,0.0,0.0,0.0,
145,34.336,CRUISE,0.1849,0.5284,0.0,0.0026,0.0006,0.0,0.0,0.0,
146,34.544,CRUISE,0.1849,0.5284,0.0,0.0026,0.0006,0.0,0.0,0.0,
147,34.745,CRUISE,0.1849,0.5284,0.0,0.0025,0.0006,0.0,0.0,0.0,
148,34.952,CRUISE,0.1849,0.5284,0.0,0.0024,0.0005,0.0,0.0,0.0,
149,35.198,CRUISE,0.1849,0.5284,0.0,0.0023,0.0005,0.0,0.0,0.0,
150,35.465,CRUISE,0.1849,0.5284,0.0,0.0022,0.0005,0.0,0.0,0.0,
151,35.672,CRUISE,0.1849,0.5284,0.0,0.002,0.0004,0.0,0.0,0.0,
152,35.89,CRUISE,0.1849,0.5284,0.0,0.0018,0.0004,0.0,0.0,0.0,
153,36.103,CRUISE,0.1849,0.5284,0.0,0.0016,0.0003,0.0,0.0,0.0,
154,36.318,CRUISE,0.1849,0.5284,0.0,0.0014,0.0003,0.0,0.0,0.0,
155,36.497,CRUISE,0.1849,0.5284,0.0,0.0011,0.0002,0.0,0.0,0.0,
156,36.671,CRUISE,0.1849,0.5284,0.0,0.0009,0.0001,0.0,0.0,0.0,
157,36.847,CRUISE,0.1875,0.5356,0.0,0.0007,0.0001,0.3309,0.9453,0.0,
158,37.02,CRUISE,0.1868,0.5337,0.0,0.0006,0.0001,0.0,0.0,0.0,
159,37.189,CRUISE,0.1868,0.5337,0.0,0.0004,0.0,0.0,0.0,0.0,
160,37.368,CRUISE,0.1863,0.5324,0.0,0.0002,0.0,0.0,0.0,0.0,
161,37.54,CRUISE,0.182,0.5201,0.0,0.0001,0.0,0.2801,0.8003,0.0,
162,37.709,CRUISE,0.1778,0.5079,0.0,0.0,0.0,0.0,0.0,0.0,
163,37.882,CRUISE,0.1706,0.4873,0.0,-0.0001,0.0,0.0,0.0,0.0,
164,38.068,CRUISE,0.1566,0.4474,0.0,-0.0003,0.0,0.0,0.0,0.0,
165,38.242,CRUISE,0.152,0.4342,0.0,-0.0005,0.0001,0.3278,0.9365,0.0,
166,38.418,CRUISE,0.1551,0.4432,0.0,-0.0006,0.0001,0.3366,0.9616,0.0,
167,38.597,CRUISE,0.1551,0.4432,0.0,-0.0008,0.0001,0.0,0.0,0.0,
168,38.769,CRUISE,0.1551,0.4432,0.0,-0.0009,0.0001,0.0,0.0,0.0,
169,38.943,CRUISE,0.1551,0.4432,0.0,-0.001,0.0001,0.0,0.0,0.0,
170,39.118,CRUISE,0.1576,0.4502,0.0,-0.0011,0.0002,0.3423,0.978,0.0,
171,39.33,CRUISE,0.1576,0.4502,0.0,-0.0012,0.0002,0.0,0.0,0.0,
172,39.526,CRUISE,0.1611,0.4602,0.0,-0.0012,0.0002,0.3427,0.9793,0.0,
173,39.701,CRUISE,0.1615,0.4615,0.0,-0.0013,0.0002,0.3432,0.9806,0.0,
174,39.869,CRUISE,0.1664,0.4753,0.0,-0.0013,0.0002,0.3436,0.9817,0.0,
175,40.037,CRUISE,0.1683,0.4808,0.0,-0.0012,0.0002,0.3438,0.9824,0.0,
176,40.222,CRUISE,0.1683,0.4808,0.0,-0.0012,0.0002,0.344,0.9829,0.0,
177,40.395,CRUISE,0.1683,0.4808,0.0,-0.0011,0.0002,0.0,0.0,0.0,
178,40.571,CRUISE,0.1683,0.4808,0.0,-0.0011,0.0002,0.0,0.0,0.0,
179,40.758,CRUISE,0.1683,0.4808,0.0,-0.001,0.0002,0.0,0.0,0.0,
180,40.946,CRUISE,0.1683,0.4808,0.0,-0.0009,0.0002,0.0,0.0,0.0,
181,41.126,CRUISE,0.1683,0.4808,0.0,-0.0009,0.0001,0.0,0.0,0.0,
182,41.319,CRUISE,0.1683,0.4808,0.0,-0.0008,0.0001,0.0,0.0,0.0,
183,41.512,CRUISE,0.1683,0.4808,0.0,-0.0007,0.0001,0.0,0.0,0.0,
184,41.707,CRUISE,0.1683,0.4808,0.0,-0.0006,0.0001,0.0,0.0,0.0,
185,41.893,CRUISE,0.1683,0.4808,0.0,-0.0005,0.0001,0.0,0.0,0.0,
186,42.09,CRUISE,0.1683,0.4808,0.0,-0.0004,0.0001,0.0,0.0,0.0,
187,42.415,CRUISE,0.3296,0.4708,0.0,0.0008,0.0009,0.0,0.0,0.0,
188,42.714,CRUISE,0.1648,0.4708,0.0,0.0009,0.0009,0.0,0.0,0.0,
189,42.995,CRUISE,0.1648,0.4708,0.0,0.0009,0.0009,0.0,0.0,0.0,
190,43.249,CRUISE,0.1684,0.4811,0.0,0.001,0.0009,0.3463,0.9894,0.0,
191,43.49,CRUISE,0.1671,0.4775,0.0,0.0011,0.0009,0.0,0.0,0.0,
192,43.713,CRUISE,0.1671,0.4775,0.0,0.0011,0.0009,0.0,0.0,0.0,
193,43.927,CRUISE,0.1671,0.4775,0.0,0.0011,0.0009,0.0,0.0,0.0,
194,44.155,CRUISE,0.1671,0.4775,0.0,0.001,0.0009,0.0,0.0,0.0,
195,44.383,CRUISE,0.1666,0.4759,0.0,0.0009,0.0009,0.0,0.0,0.0,
196,44.578,CRUISE,0.1649,0.4713,0.0,0.0007,0.0009,0.0,0.0,0.0,
197,44.791,CRUISE,0.1649,0.4713,0.0,0.0006,0.0009,0.0,0.0,0.0,
198,45.02,CRUISE,0.1649,0.4713,0.0,0.0004,0.0009,0.0,0.0,0.0,
199,45.229,CRUISE,0.1649,0.4713,0.0,0.0003,0.0009,0.0,0.0,0.0,
200,45.415,CRUISE,0.1633,0.4666,0.0,0.0001,0.0009,0.0,0.0,0.0,
201,45.608,CRUISE,0.1633,0.4666,0.0,-0.0,0.0009,0.0,0.0,0.0,
202,45.811,CRUISE,0.1601,0.4576,0.0,-0.0002,0.0009,0.0,0.0,0.0,
203,46.031,CRUISE,0.1596,0.456,0.0,-0.0003,0.0009,0.0,0.0,0.0,
204,46.221,CRUISE,0.1528,0.4365,0.0,-0.0005,0.0009,0.0,0.0,0.0,
205,46.442,CRUISE,0.1483,0.4238,0.0,-0.0007,0.0009,0.0,0.0,0.0,
206,46.626,CRUISE,0.1483,0.4238,0.0,-0.0008,0.0009,0.0,0.0,0.0,
207,46.804,CRUISE,0.1545,0.4413,0.0,-0.0009,0.0009,0.3491,0.9975,0.0,
208,47.039,CRUISE,0.1545,0.4413,0.0,-0.001,0.0009,0.0,0.0,0.0,
209,47.231,CRUISE,0.1545,0.4413,0.0,-0.0011,0.0009,0.0,0.0,0.0,
210,47.414,PROBE,0.396,0.4607,0.3611,0.0003,0.0026,0.3494,0.9983,0.0,G1
211,47.631,PROBE,0.1612,0.4607,0.0,0.0002,0.0026,0.0,0.0,0.0,
212,47.82,PROBE,0.3225,0.4607,0.0,0.0011,0.0033,0.0,0.0,0.0,
213,47.991,PROBE,0.3225,0.4607,0.0,0.0019,0.0039,0.0,0.0,0.0,
214,48.171,PROBE,0.3225,0.4607,0.0,0.0027,0.0045,0.0,0.0,0.0,
215,48.363,PROBE,0.3225,0.4607,0.0,0.0033,0.005,0.0,0.0,0.0,
216,48.554,PROBE,0.3225,0.4607,0.0,0.004,0.0055,0.0,0.0,0.0,
217,48.735,PROBE,0.3225,0.4607,0.0,0.0056,0.0054,0.0,0.0,0.0,
218,48.908,PROBE,0.3225,0.4607,0.0,0.0061,0.0059,0.0,0.0,0.0,
219,49.081,PROBE,0.3225,0.4607,0.0,0.0066,0.0062,0.0,0.0,0.0,
220,49.269,PROBE,0.4277,0.4566,0.3605,0.0077,0.0076,0.348,0.9942,0.0,
221,49.449,PROBE,0.473,0.4726,0.4738,0.009,0.0096,0.3484,0.9953,0.0,
222,49.626,PROBE,0.3308,0.4726,0.0,0.0092,0.0097,0.0,0.0,0.0,
223,49.802,PROBE,0.3308,0.4726,0.0,0.0093,0.0098,0.0,0.0,0.0,
224,49.971,PROBE,0.3308,0.4726,0.0,0.0094,0.0099,0.0,0.0,0.0,
225,50.143,PROBE,0.3308,0.4726,0.0,0.0093,0.0099,0.0,0.0,0.0,
226,50.327,PROBE,0.4646,0.4825,0.4228,0.0101,0.011,0.3484,0.9956,0.0,
227,50.524,HOLD,0.4838,0.4895,0.4704,0.0108,0.0122,0.3487,0.9963,0.0,G2
228,50.7,HOLD,0.3427,0.4895,0.0,0.0105,0.0119,0.0,0.0,0.0,
229,50.869,HOLD,0.3427,0.4895,0.0,0.0102,0.0116,0.0,0.0,0.0,
230,51.043,HOLD,0.3427,0.4895,0.0,0.0097,0.0112,0.0,0.0,0.0,
231,51.216,HOLD,0.3427,0.4895,0.0,0.0092,0.0107,0.0,0.0,0.0,
232,51.401,HOLD,0.3427,0.4895,0.0,0.0085,0.0101,0.0,0.0,0.0,
233,51.576,HOLD,0.3427,0.4895,0.0,0.0078,0.0094,0.0,0.0,0.0,
234,51.759,HOLD,0.3427,0.4895,0.0,0.0069,0.0086,0.0,0.0,0.0,
235,51.938,HOLD,0.3427,0.4895,0.0,0.0059,0.0077,0.0,0.0,0.0,
236,52.123,HOLD,0.3427,0.4895,0.0,0.0049,0.0066,0.0,0.0,0.0,
237,52.316,HOLD,0.3372,0.4817,0.0,0.0037,0.0056,0.0,0.0,0.0,
238,52.503,HOLD,0.3372,0.4817,0.0,0.0025,0.0045,0.0,0.0,0.0,
239,52.683,HOLD,0.3372,0.4817,0.0,0.0012,0.0033,0.0,0.0,0.0,
240,52.854,HOLD,0.3275,0.4678,0.0,0.0014,0.0032,0.0,0.0,0.0,
241,53.029,HOLD,0.3275,0.4678,0.0,0.0,0.0021,0.0,0.0,0.0,
242,53.205,PROBE,0.3275,0.4678,0.0,-0.0003,0.002,0.0,0.0,0.0,G5
243,53.376,PROBE,0.3275,0.4678,0.0,-0.0007,0.002,0.0,0.0,0.0,
244,53.559,PROBE,0.3275,0.4678,0.0,-0.001,0.002,0.0,0.0,0.0,
245,53.742,PROBE,0.3275,0.4678,0.0,-0.0013,0.002,0.0,0.0,0.0,
246,53.914,PROBE,0.3275,0.4678,0.0,-0.0017,0.002,0.0,0.0,0.0,
247,54.095,PROBE,0.3275,0.4678,0.0,-0.002,0.002,0.0,0.0,0.0,
248,54.325,PROBE,0.3275,0.4678,0.0,-0.0024,0.002,0.0,0.0,0.0,
249,54.541,PROBE,0.3275,0.4678,0.0,-0.0027,0.002,0.0,0.0,0.0,
250,54.719,PROBE,0.3211,0.4588,0.0,-0.0024,0.0018,0.0,0.0,0.0,
251,54.896,COMMIT,0.3071,0.4388,0.0,-0.0018,0.0013,0.0,0.0,0.0,G3
252,55.081,COMMIT,0.3071,0.4388,0.0,-0.0021,0.0014,0.0,0.0,0.0,
253,55.258,CRUISE,0.3071,0.4388,0.0,-0.0024,0.0014,0.0,0.0,0.0,G7_from_commit
254,55.436,CRUISE,0.3071,0.4388,0.0,-0.0027,0.0014,0.0,0.0,0.0,
255,55.609,CRUISE,0.3071,0.4388,0.0,-0.003,0.0015,0.0,0.0,0.0,
256,55.781,CRUISE,0.2925,0.4179,0.0,-0.0024,0.001,0.0,0.0,0.0,
257,55.972,CRUISE,0.2625,0.375,0.0,-0.0018,0.0003,0.0,0.0,0.0,
258,56.155,CRUISE,0.2625,0.375,0.0,-0.0021,0.0004,0.0,0.0,0.0,
259,56.327,CRUISE,0.2625,0.375,0.0,-0.0024,0.0006,0.0,0.0,0.0,
260,56.503,CRUISE,0.2625,0.375,0.0,-0.0026,0.0006,0.0,0.0,0.0,
261,56.677,CRUISE,0.2625,0.375,0.0,-0.0028,0.0007,0.0,0.0,0.0,
262,56.856,CRUISE,0.2625,0.375,0.0,-0.0029,0.0008,0.0,0.0,0.0,
263,57.029,CRUISE,0.2625,0.375,0.0,-0.0031,0.0008,0.0,0.0,0.0,
264,57.202,CRUISE,0.2625,0.375,0.0,-0.0031,0.0009,0.0,0.0,0.0,
265,57.381,CRUISE,0.2625,0.375,0.0,-0.0032,0.0009,0.0,0.0,0.0,
266,57.555,CRUISE,0.2625,0.375,0.0,-0.0032,0.0009,0.0,0.0,0.0,
267,57.746,CRUISE,0.2625,0.375,0.0,-0.0032,0.0009,0.0,0.0,0.0,
268,57.948,CRUISE,0.2625,0.375,0.0,-0.0032,0.0009,0.0,0.0,0.0,
269,58.153,CRUISE,0.2625,0.375,0.0,-0.0031,0.0009,0.0,0.0,0.0,
270,58.338,CRUISE,0.2625,0.375,0.0,-0.0031,0.0009,0.0,0.0,0.0,
271,58.527,CRUISE,0.2625,0.375,0.0,-0.0031,0.0008,0.0,0.0,0.0,
272,58.708,CRUISE,0.2625,0.375,0.0,-0.003,0.0008,0.0,0.0,0.0,
273,58.899,CRUISE,0.2625,0.375,0.0,-0.0029,0.0008,0.0,0.0,0.0,
274,59.077,CRUISE,0.2625,0.375,0.0,-0.0027,0.0007,0.0,0.0,0.0,
275,59.26,CRUISE,0.2625,0.375,0.0,-0.0026,0.0007,0.0,0.0,0.0,
276,59.455,CRUISE,0.2625,0.375,0.0,-0.0024,0.0006,0.0,0.0,0.0,
277,59.644,CRUISE,0.2625,0.375,0.0,-0.0022,0.0005,0.0,0.0,0.0,
278,59.841,CRUISE,0.2625,0.375,0.0,-0.0019,0.0005,0.0,0.0,0.0,
279,60.038,CRUISE,0.2625,0.375,0.0,-0.0016,0.0004,0.0,0.0,0.0,
280,60.221,CRUISE,0.2625,0.375,0.0,-0.0014,0.0003,0.0,0.0,0.0,
281,60.408,CRUISE,0.2625,0.375,0.0,-0.0012,0.0002,0.0,0.0,0.0,
282,60.586,CRUISE,0.2625,0.375,0.0,-0.001,0.0002,0.0,0.0,0.0,
283,60.781,CRUISE,0.2625,0.375,0.0,-0.0007,0.0001,0.0,0.0,0.0,
