frame,t,state,A,Ap,Ab,dA_dt,osc,risk,ttc_risk,traj_conf,transition
157,38.571,HOLD,0.3464,0.4948,0.0,0.0003,0.0001,0.0,0.0,0.0,
158,38.775,HOLD,0.3464,0.4948,0.0,0.0,0.0,0.0,0.0,0.0,
159,38.993,PROBE,0.3335,0.4765,0.0,-0.0002,0.0,0.0,0.0,0.0,G5
160,39.225,PROBE,0.3117,0.4453,0.0,-0.0005,0.0001,0.0,0.0,0.0,
161,39.472,PROBE,0.2997,0.4282,0.0,-0.0008,0.0002,0.0,0.0,0.0,
162,39.714,COMMIT,0.2895,0.4135,0.0,-0.0012,0.0003,0.0,0.0,0.0,G3
163,39.948,COMMIT,0.2895,0.4135,0.0,-0.0015,0.0004,0.0,0.0,0.0,
164,40.174,CRUISE,0.2625,0.375,0.0,-0.002,0.0006,0.0,0.0,0.0,G7_from_commit
165,40.414,CRUISE,0.2625,0.375,0.0,-0.0024,0.0008,0.0,0.0,0.0,
166,40.629,CRUISE,0.2625,0.375,0.0,-0.0028,0.001,0.0,0.0,0.0,
167,40.849,CRUISE,0.2625,0.375,0.0,-0.0032,0.0012,0.0,0.0,0.0,
168,41.062,CRUISE,0.2625,0.375,0.0,-0.0035,0.0013,0.0,0.0,0.0,
169,41.271,CRUISE,0.2625,0.375,0.0,-0.0038,0.0014,0.0,0.0,0.0,
170,41.506,CRUISE,0.2625,0.375,0.0,-0.004,0.0015,0.0,0.0,0.0,
171,41.762,CRUISE,0.2625,0.375,0.0,-0.0042,0.0016,0.0,0.0,0.0,
172,41.973,CRUISE,0.2625,0.375,0.0,-0.0043,0.0017,0.0,0.0,0.0,
173,42.181,CRUISE,0.2625,0.375,0.0,-0.0044,0.0017,0.0,0.0,0.0,
174,42.396,CRUISE,0.2625,0.375,0.0,-0.0045,0.0018,0.0,0.0,0.0,
175,42.617,CRUISE,0.2625,0.375,0.0,-0.0045,0.0018,0.0,0.0,0.0,
176,42.811,CRUISE,0.2625,0.375,0.0,-0.0045,0.0018,0.0,0.0,0.0,
177,43.02,CRUISE,0.2625,0.375,0.0,-0.0045,0.0018,0.0,0.0,0.0,
178,43.227,CRUISE,0.2625,0.375,0.0,-0.0044,0.0017,0.0,0.0,0.0,
179,43.455,CRUISE,0.2625,0.375,0.0,-0.0042,0.0016,0.0,0.0,0.0,
180,43.691,CRUISE,0.2625,0.375,0.0,-0.004,0.0016,0.0,0.0,0.0,
181,43.963,CRUISE,0.2625,0.375,0.0,-0.0038,0.0015,0.0,0.0,0.0,
182,44.175,CRUISE,0.2625,0.375,0.0,-0.0036,0.0013,0.0,0.0,0.0,
183,44.395,CRUISE,0.2625,0.375,0.0,-0.0032,0.0012,0.0,0.0,0.0,
184,44.612,CRUISE,0.2625,0.375,0.0,-0.0029,0.001,0.0,0.0,0.0,
185,44.818,CRUISE,0.2625,0.375,0.0,-0.0025,0.0009,0.0,0.0,0.0,
186,45.031,CRUISE,0.2625,0.375,0.0,-0.0021,0.0007,0.0,0.0,0.0,
187,45.228,CRUISE,0.2625,0.375,0.0,-0.0017,0.0005,0.0,0.0,0.0,
188,45.435,CRUISE,0.2625,0.375,0.0,-0.0012,0.0003,0.0,0.0,0.0,
189,45.64,CRUISE,0.2625,0.375,0.0,-0.0008,0.0002,0.0,0.0,0.0,
190,45.867,CRUISE,0.2625,0.375,0.0,-0.0006,0.0001,0.0,0.0,0.0,
191,46.092,CRUISE,0.2625,0.375,0.0,-0.0003,0.0,0.0,0.0,0.0,
192,46.299,CRUISE,0.2625,0.375,0.0,-0.0002,0.0,0.0,0.0,0.0,
193,46.532,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
194,46.739,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
195,46.968,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
196,47.161,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
197,47.352,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
198,47.572,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
199,47.793,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
200,48.001,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
201,48.209,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
202,48.44,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
203,48.656,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
204,48.869,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
205,49.069,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
206,49.274,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
207,49.485,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
208,49.717,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
209,49.946,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
210,50.154,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
211,50.387,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
212,50.607,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
213,50.842,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
214,51.076,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
215,51.329,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
216,51.666,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
217,51.961,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
218,52.408,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
219,52.668,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
220,52.87,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
221,53.156,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
222,53.358,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
223,53.57,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
224,53.827,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
225,54.073,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
226,54.282,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
227,54.494,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
228,54.704,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
229,54.919,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
230,55.122,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
231,55.336,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
232,55.541,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
233,55.77,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
234,56.006,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
235,56.24,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
236,56.477,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
237,56.704,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
238,56.916,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
239,57.138,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
240,57.328,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
241,57.523,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
242,57.727,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
243,57.927,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
244,58.127,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
245,58.326,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
246,58.534,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
247,58.76,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
248,58.97,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
249,59.185,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
250,59.435,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
251,59.692,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
252,59.981,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
253,60.276,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
254,60.582,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
255,60.875,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
256,61.217,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
257,61.608,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
258,61.972,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
259,62.21,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
260,62.444,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
261,62.64,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
262,62.84,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
263,63.054,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
264,63.262,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
265,63.467,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
266,63.68,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
267,63.918,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
268,64.125,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
269,64.33,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
270,64.538,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
271,64.747,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
272,64.972,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
273,65.181,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
274,65.392,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
275,65.607,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
276,65.808,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
277,66.016,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
278,66.251,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
279,66.512,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
280,66.769,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
281,66.981,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
282,67.191,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
283,67.393,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
284,67.593,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
285,67.785,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
286,67.997,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
287,68.19,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
288,68.415,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
289,68.604,CRUISE,0.2625,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
