frame,t,state,A,Ap,Ab,dA_dt,osc,risk,ttc_risk,traj_conf,transition
276,59.763,PROBE,0.4717,0.4656,0.486,0.0011,0.0036,0.0004,0.0013,0.0,
277,59.963,HOLD,0.4701,0.4569,0.5007,0.0022,0.0038,0.0002,0.0006,0.0,G2
278,60.161,HOLD,0.3198,0.4569,0.0,0.0014,0.0038,0.0,0.0,0.0,
279,60.363,HOLD,0.3193,0.4562,0.0,0.0014,0.0038,0.0,0.0,0.0,
280,60.576,HOLD,0.3174,0.4534,0.0,0.0015,0.0038,0.0,0.0,0.0,
281,60.77,HOLD,0.4844,0.4736,0.5094,0.0019,0.0041,0.0384,0.1098,0.0,
282,60.97,HOLD,0.3315,0.4736,0.0,0.0013,0.0041,0.0,0.0,0.0,
283,61.184,HOLD,0.4921,0.4829,0.5135,0.0025,0.0044,0.1161,0.3316,0.0,
284,61.394,HOLD,0.338,0.4829,0.0,0.0019,0.0044,0.0,0.0,0.0,
285,61.585,HOLD,0.3386,0.4838,0.0,0.0021,0.0043,0.0,0.0,0.0,
286,61.81,HOLD,0.4921,0.4839,0.5112,0.0033,0.0046,0.0684,0.1954,0.0,
287,62.007,HOLD,0.3387,0.4839,0.0,0.0027,0.0046,0.0,0.0,0.0,
288,62.21,HOLD,0.4916,0.4832,0.5112,0.003,0.0049,0.0011,0.0031,0.0,
289,62.402,HOLD,0.3382,0.4832,0.0,0.0023,0.0048,0.0,0.0,0.0,
290,62.587,HOLD,0.3382,0.4832,0.0,0.0017,0.0048,0.0,0.0,0.0,
291,62.787,HOLD,0.4929,0.482,0.5181,0.0019,0.005,0.0,0.0,0.0,
292,62.985,HOLD,0.4807,0.4641,0.5197,0.0029,0.0052,0.0035,0.0101,0.0,
293,63.189,HOLD,0.3248,0.4641,0.0,0.0021,0.0052,0.0,0.0,0.0,
294,63.403,HOLD,0.4796,0.463,0.5181,0.0023,0.0053,0.0073,0.0208,0.0,
295,63.607,HOLD,0.4787,0.4626,0.5163,0.0024,0.0054,0.0017,0.0048,0.0,
296,63.812,HOLD,0.476,0.4616,0.5094,0.0024,0.0054,0.0025,0.0072,0.0,
297,64.02,HOLD,0.3238,0.4626,0.0,0.0022,0.0056,0.0,0.0,0.0,
298,64.22,HOLD,0.4805,0.4699,0.5053,0.0023,0.0056,0.0005,0.0013,0.0,
299,64.419,HOLD,0.479,0.4684,0.5038,0.0022,0.0056,0.004,0.0114,0.0,
300,64.617,HOLD,0.477,0.4675,0.4992,0.0021,0.0055,0.0414,0.1184,0.0,
301,64.821,HOLD,0.4735,0.4659,0.4911,0.0019,0.0054,0.0213,0.0608,0.0,
302,65.021,HOLD,0.3262,0.4659,0.0,0.0007,0.0054,0.0,0.0,0.0,
303,65.225,HOLD,0.4732,0.4655,0.4911,0.0013,0.0054,0.0065,0.0187,0.0,
304,65.423,HOLD,0.4777,0.4656,0.5058,0.0019,0.0055,0.0141,0.0404,0.0,
305,65.643,HOLD,0.4802,0.4654,0.5145,0.0026,0.0055,0.0384,0.1096,0.0,
306,65.86,HOLD,0.4808,0.4664,0.5145,0.0034,0.0056,0.057,0.1628,0.0,
307,66.079,ABORT,0.3272,0.4675,0.0,0.0031,0.0058,0.0,0.0,0.0,G6
308,66.278,ABORT,0.3272,0.4675,0.0,0.0019,0.0057,0.0,0.0,0.0,
309,66.482,ABORT,0.3272,0.4675,0.0,0.0007,0.0057,0.0,0.0,0.0,
310,66.693,ABORT,0.4829,0.4677,0.5186,0.0004,0.0054,0.0784,0.2239,0.0,
311,66.893,ABORT,0.472,0.4519,0.5186,0.0012,0.0054,0.0758,0.2165,0.0,
312,67.084,CRUISE,0.3189,0.4556,0.0,-0.0001,0.0055,0.0013,0.0038,0.0,G7
313,67.287,CRUISE,0.4604,0.4459,0.4942,0.0006,0.0054,0.0748,0.2137,0.0,
314,67.491,CRUISE,0.3901,0.5573,0.0,-0.0001,0.0052,0.1095,0.313,0.0,
315,67.697,CRUISE,0.4287,0.6125,0.0,-0.0007,0.0049,0.2245,0.6414,0.0,
316,67.92,CRUISE,0.5751,0.6134,0.4855,0.0008,0.0055,0.0512,0.1464,0.0,
317,68.127,PROBE,0.4279,0.6114,0.0,0.0002,0.0053,0.2871,0.8202,0.0,G1
318,68.348,PROBE,0.431,0.6157,0.0,0.0006,0.0051,0.3143,0.8981,0.0,
319,68.556,PROBE,0.57,0.6125,0.4708,0.0009,0.0055,0.0344,0.0983,0.0,
320,68.763,PROBE,0.5693,0.6086,0.4777,0.0011,0.0057,0.0,0.0,0.0,
321,68.971,PROBE,0.5702,0.6099,0.4777,0.0022,0.0061,0.0726,0.2074,0.0,
322,69.17,PROBE,0.4275,0.6107,0.0,0.0023,0.0061,0.0,0.0,0.0,
323,69.371,PROBE,0.5659,0.6076,0.4687,0.0023,0.006,0.1155,0.3299,0.0,
324,69.574,PROBE,0.5603,0.6071,0.4509,0.0032,0.0064,0.0842,0.2406,0.0,
325,69.778,PROBE,0.4224,0.6034,0.0,0.0031,0.0064,0.0031,0.0088,0.0,
326,69.969,PROBE,0.4232,0.6045,0.0,0.0031,0.0064,0.0028,0.0079,0.0,
327,70.174,PROBE,0.4199,0.5998,0.0,0.002,0.0059,0.0098,0.0281,0.0,
328,70.372,PROBE,0.425,0.6072,0.0,0.002,0.0059,0.0443,0.1267,0.0,
329,70.592,PROBE,0.4298,0.6139,0.0,0.002,0.0059,0.139,0.3971,0.0,
330,70.786,PROBE,0.4345,0.6207,0.0,0.0021,0.0059,0.2225,0.6357,0.0,
331,70.979,PROBE,0.4396,0.628,0.0,0.0022,0.0059,0.2755,0.7873,0.0,
332,71.176,HOLD,0.4354,0.6221,0.0,0.0012,0.0054,0.3015,0.8616,0.0,G2
333,71.378,HOLD,0.4381,0.6259,0.0,0.0013,0.0053,0.3164,0.9041,0.0,
334,71.573,HOLD,0.4421,0.6315,0.0,0.0014,0.0053,0.3261,0.9318,0.0,
335,71.77,HOLD,0.4397,0.6282,0.0,0.0016,0.0053,0.3324,0.9497,0.0,
336,71.972,HOLD,0.5724,0.6303,0.4371,0.0026,0.0058,0.0223,0.0638,0.0,
337,72.182,HOLD,0.5673,0.6232,0.4371,0.0025,0.0056,0.0001,0.0002,0.0,
338,72.396,HOLD,0.5704,0.6196,0.4556,0.0023,0.0054,0.0001,0.0003,0.0,
339,72.612,HOLD,0.5707,0.6167,0.4633,0.002,0.005,0.001,0.0029,0.0,
340,72.829,HOLD,0.577,0.6237,0.4683,0.0027,0.0053,0.003,0.0085,0.0,
341,73.059,HOLD,0.5802,0.6272,0.4707,0.0033,0.0057,0.009,0.0256,0.0,
342,73.274,HOLD,0.5835,0.6318,0.4707,0.0028,0.005,0.0045,0.0128,0.0,
343,73.477,HOLD,0.4367,0.6238,0.0,0.0022,0.0051,0.0014,0.0039,0.0,
344,73.71,HOLD,0.4226,0.6037,0.0,0.0011,0.0049,0.0,0.0,0.0,
345,73.94,HOLD,0.5394,0.5736,0.4596,0.001,0.0048,0.0208,0.0593,0.0,
346,74.168,HOLD,0.402,0.5742,0.0,0.0009,0.0049,0.0,0.0,0.0,
347,74.378,HOLD,0.5331,0.5773,0.4302,0.0007,0.0048,0.0357,0.1021,0.0,
348,74.603,HOLD,0.5311,0.5762,0.4259,0.0006,0.0047,0.0263,0.0752,0.0,
349,74.826,HOLD,0.5281,0.5748,0.4192,0.0013,0.0046,0.0012,0.0034,0.0,
350,75.055,HOLD,0.5316,0.5798,0.4192,0.002,0.0044,0.0001,0.0002,0.0,
351,75.346,HOLD,0.4074,0.582,0.0,0.002,0.0045,0.0,0.0,0.0,
352,75.601,HOLD,0.5303,0.5819,0.4099,0.0018,0.0044,0.0054,0.0155,0.0,
353,75.825,HOLD,0.4111,0.5873,0.0,0.0018,0.0044,0.0,0.0,0.0,
354,76.034,HOLD,0.4137,0.591,0.0,0.0019,0.0044,0.0,0.0,0.0,
355,76.243,HOLD,0.5387,0.5924,0.4133,0.0018,0.0043,0.0047,0.0135,0.0,
356,76.461,HOLD,0.4163,0.5947,0.0,0.0009,0.0044,0.0,0.0,0.0,
357,76.681,HOLD,0.4198,0.5997,0.0,0.0001,0.0044,0.0,0.0,0.0,
358,76.94,PROBE,0.5382,0.5917,0.4133,-0.0,0.0043,0.0117,0.0334,0.0,G5
359,77.196,PROBE,0.5306,0.5823,0.4099,-0.0002,0.0043,0.0036,0.0104,0.0,
360,77.514,PROBE,0.5143,0.562,0.403,-0.0004,0.0041,0.0005,0.0014,0.0,
361,77.803,PROBE,0.3714,0.5306,0.0,-0.0016,0.0046,0.0,0.0,0.0,
362,78.059,PROBE,0.4876,0.5306,0.3872,-0.0021,0.0044,0.0039,0.0111,0.0,
363,78.284,PROBE,0.481,0.5285,0.3703,-0.0025,0.0043,0.0102,0.0291,0.0,
364,78.49,PROBE,0.4553,0.478,0.4022,-0.0032,0.0043,0.0021,0.0061,0.0,
365,78.696,PROBE,0.3176,0.4538,0.0,-0.0047,0.0052,0.0,0.0,0.0,
366,78.917,PROBE,0.319,0.4557,0.0,-0.0053,0.006,0.0,0.0,0.0,
367,79.128,PROBE,0.318,0.4543,0.0,-0.0058,0.0066,0.0,0.0,0.0,
368,79.338,PROBE,0.4444,0.4545,0.4208,-0.0053,0.0063,0.004,0.0114,0.0,
369,79.546,PROBE,0.4536,0.4548,0.451,-0.0048,0.006,0.0,0.0,0.0,
370,79.772,PROBE,0.3179,0.4541,0.0,-0.005,0.0062,0.0,0.0,0.0,
371,79.981,HOLD,0.4566,0.4537,0.4632,-0.0042,0.0057,0.0,0.0,0.0,G2
372,80.187,HOLD,0.3188,0.4554,0.0,-0.0042,0.0057,0.0,0.0,0.0,
373,80.41,HOLD,0.3092,0.4417,0.0,-0.0051,0.0063,0.0,0.0,0.0,
374,80.632,PROBE,0.4505,0.4416,0.4712,-0.0052,0.0063,0.0,0.0,0.0,G5
375,80.836,PROBE,0.4492,0.4411,0.4682,-0.0045,0.006,0.0001,0.0001,0.0,
376,81.043,PROBE,0.4486,0.4403,0.4682,-0.0047,0.006,0.0017,0.0049,0.0,
377,81.269,COMMIT,0.3091,0.4415,0.0,-0.0049,0.0062,0.0,0.0,0.0,G3
378,81.498,COMMIT,0.4452,0.4399,0.4574,-0.0042,0.0059,0.001,0.0029,0.0,
379,81.71,COMMIT,0.4362,0.4314,0.4474,-0.0035,0.0056,0.1089,0.0254,0.0,
380,81.917,CRUISE,0.3026,0.4322,0.0,-0.0036,0.0057,0.1,0.0,0.0,G7_from_commit
381,82.118,CRUISE,0.4327,0.4312,0.4363,-0.0036,0.0057,0.1067,0.019,0.0,
382,82.33,CRUISE,0.4308,0.4305,0.4316,-0.0028,0.0053,0.1164,0.0494,0.0,
383,82.541,PROBE,0.4238,0.4292,0.4112,-0.0028,0.0053,0.1058,0.0604,0.0,G1
384,82.75,PROBE,0.4167,0.4288,0.3886,-0.0028,0.0053,0.0946,0.0327,0.0,
385,82.957,PROBE,0.3008,0.4297,0.0,-0.0027,0.0052,0.0,0.0,0.0,
386,83.163,PROBE,0.4429,0.4662,0.3886,-0.0025,0.0052,0.0315,0.0901,0.0,
387,83.374,PROBE,0.3263,0.4662,0.0,-0.003,0.0054,0.0,0.0,0.0,
388,83.584,PROBE,0.4479,0.4654,0.4072,-0.0018,0.0049,0.0386,0.1104,0.0,
389,83.799,PROBE,0.4545,0.4691,0.4202,-0.0007,0.0045,0.0725,0.2071,0.0,
390,84.013,PROBE,0.4564,0.468,0.4293,0.0005,0.0042,0.0301,0.086,0.0,
391,84.224,PROBE,0.3276,0.468,0.0,-0.0002,0.0043,0.0,0.0,0.0,
392,84.433,PROBE,0.4574,0.4669,0.435,0.0008,0.0042,0.0125,0.0357,0.0,
393,84.652,PROBE,0.4574,0.4658,0.4379,0.0017,0.004,0.0082,0.0235,0.0,
394,84.861,PROBE,0.3265,0.4664,0.0,0.0017,0.0041,0.0,0.0,0.0,
395,85.066,PROBE,0.3265,0.4664,0.0,0.0007,0.004,0.0,0.0,0.0,
396,85.278,PROBE,0.3265,0.4664,0.0,-0.0002,0.004,0.0,0.0,0.0,
397,85.492,PROBE,0.3265,0.4664,0.0,-0.0012,0.004,0.0,0.0,0.0,
398,85.714,HOLD,0.3275,0.4678,0.0,-0.0013,0.004,0.0,0.0,0.0,G2
399,85.928,HOLD,0.4617,0.4682,0.4465,-0.0004,0.004,0.0076,0.0217,0.0,
400,86.139,HOLD,0.465,0.4678,0.4584,-0.0004,0.004,0.0009,0.0027,0.0,
401,86.349,HOLD,0.4632,0.4681,0.4517,0.0005,0.0041,0.0019,0.0054,0.0,
402,86.556,HOLD,0.4599,0.4677,0.4417,0.0003,0.004,0.0016,0.0045,0.0,
403,86.762,HOLD,0.4589,0.4663,0.4417,0.0001,0.0038,0.0013,0.0037,0.0,
404,86.963,HOLD,0.4635,0.4709,0.4461,0.0008,0.0038,0.0089,0.0253,0.0,
405,87.179,HOLD,0.4651,0.4724,0.4482,0.0015,0.0039,0.0215,0.0614,0.0,
406,87.386,HOLD,0.3312,0.4731,0.0,0.0013,0.004,0.0,0.0,0.0,
407,87.591,HOLD,0.4647,0.4718,0.4482,0.001,0.0038,0.0021,0.0061,0.0,
408,87.798,HOLD,0.4731,0.4826,0.451,0.0017,0.0039,0.0129,0.0369,0.0,
409,88.02,HOLD,0.4836,0.4976,0.451,0.0024,0.0041,0.0376,0.1074,0.0,
410,88.225,HOLD,0.4814,0.4957,0.4482,0.0021,0.0038,0.0431,0.1232,0.0,
411,88.432,HOLD,0.3484,0.4977,0.0,0.0018,0.004,0.0,0.0,0.0,
412,88.642,HOLD,0.4799,0.4982,0.4371,0.0023,0.0041,0.0024,0.0069,0.0,
413,88.851,HOLD,0.4837,0.4983,0.4496,0.0028,0.0042,0.0002,0.0006,0.0,
414,89.065,HOLD,0.3504,0.5006,0.0,0.0024,0.0044,0.0,0.0,0.0,
415,89.268,HOLD,0.4816,0.4986,0.4418,0.0021,0.0041,0.002,0.0057,0.0,
416,89.475,HOLD,0.4772,0.4802,0.4702,0.0026,0.0042,0.0001,0.0001,0.0,
417,89.686,HOLD,0.3362,0.4802,0.0,0.0014,0.0041,0.0,0.0,0.0,
418,89.897,HOLD,0.4788,0.4812,0.473,0.0019,0.0042,0.0071,0.0204,0.0,
419,90.12,HOLD,0.3353,0.479,0.0,0.0016,0.0044,0.0,0.0,0.0,
420,90.344,HOLD,0.3364,0.4805,0.0,0.0013,0.0046,0.0,0.0,0.0,
421,90.572,HOLD,0.4756,0.4791,0.4674,0.0011,0.0044,0.0212,0.0607,0.0,
422,90.782,HOLD,0.4754,0.4788,0.4674,0.0017,0.0045,0.0079,0.0227,0.0,
423,90.985,HOLD,0.3359,0.4798,0.0,0.0014,0.0046,0.0,0.0,0.0,
424,91.193,HOLD,0.3359,0.4798,0.0,0.0003,0.0046,0.0,0.0,0.0,
425,91.407,HOLD,0.4766,0.4785,0.4721,0.0,0.0044,0.0,0.0001,0.0,
426,91.616,PROBE,0.335,0.4785,0.0,-0.0012,0.0043,0.0,0.0,0.0,G5
427,91.834,PROBE,0.4796,0.4771,0.4855,-0.0015,0.0041,0.0044,0.0125,0.0,
428,92.053,PROBE,0.334,0.4771,0.0,-0.0028,0.0041,0.0,0.0,0.0,
429,92.265,PROBE,0.3346,0.478,0.0,-0.0032,0.0043,0.0,0.0,0.0,
430,92.477,PROBE,0.4808,0.4788,0.4855,-0.0025,0.0044,0.0203,0.0579,0.0,
431,92.692,PROBE,0.4802,0.4779,0.4855,-0.0019,0.0044,0.0208,0.0593,0.0,
432,92.966,PROBE,0.3348,0.4783,0.0,-0.0022,0.0046,0.0,0.0,0.0,
433,93.21,PROBE,0.4795,0.4782,0.4827,-0.0015,0.0047,0.0427,0.122,0.0,
434,93.445,PROBE,0.475,0.4741,0.4769,-0.0009,0.0047,0.0492,0.1406,0.0,
435,93.658,PROBE,0.4743,0.4736,0.4759,-0.0003,0.0048,0.0409,0.1169,0.0,
436,93.881,PROBE,0.4766,0.4727,0.4859,-0.0005,0.0046,0.0284,0.0811,0.0,
437,94.09,PROBE,0.4792,0.4739,0.4915,0.0001,0.0046,0.0237,0.0678,0.0,
438,94.305,PROBE,0.4702,0.4603,0.4934,0.0007,0.0046,0.0029,0.0084,0.0,
439,94.537,PROBE,0.2979,0.4255,0.0,0.0002,0.005,0.0,0.0,0.0,
440,94.755,HOLD,0.4437,0.4257,0.4857,0.0008,0.0049,0.0081,0.0231,0.0,G2
441,94.959,HOLD,0.298,0.4257,0.0,-0.0005,0.0052,0.0,0.0,0.0,
442,95.179,HOLD,0.2988,0.4269,0.0,-0.0008,0.0055,0.0,0.0,0.0,
443,95.383,PROBE,0.4436,0.4273,0.4816,-0.0001,0.0054,0.0232,0.0662,0.0,G5
444,95.595,PROBE,0.2991,0.4273,0.0,-0.0012,0.0057,0.0,0.0,0.0,
445,95.814,PROBE,0.4394,0.4271,0.4682,-0.0005,0.0055,0.019,0.0543,0.0,
446,96.031,COMMIT,0.2993,0.4275,0.0,-0.0008,0.0057,0.0,0.0,0.0,G3
447,96.239,COMMIT,0.2993,0.4275,0.0,-0.0019,0.0059,0.0,0.0,0.0,
448,96.454,CRUISE,0.2995,0.4279,0.0,-0.002,0.006,0.0,0.0,0.0,G7_from_commit
449,96.662,CRUISE,0.2995,0.4279,0.0,-0.003,0.0062,0.0,0.0,0.0,
450,96.887,CRUISE,0.4356,0.4279,0.4535,-0.0031,0.0061,0.0629,0.0844,0.0,
451,97.103,CRUISE,0.2994,0.4278,0.0,-0.0032,0.0062,0.05,0.0,0.0,
452,97.321,PROBE,0.4361,0.4278,0.4554,-0.0023,0.006,0.0891,0.0832,0.0,G1
453,97.526,PROBE,0.44,0.4334,0.4554,-0.0023,0.006,0.1081,0.1236,0.0,
454,97.74,PROBE,0.3034,0.4334,0.0,-0.0033,0.0062,0.0,0.0,0.0,
455,97.944,PROBE,0.4399,0.4341,0.4535,-0.0024,0.006,0.0666,0.1904,0.0,
456,98.173,COMMIT,0.3039,0.4341,0.0,-0.0033,0.0062,0.0,0.0,0.0,G3
457,98.382,COMMIT,0.435,0.433,0.4396,-0.0024,0.006,0.0708,0.2023,0.0,
458,98.59,COMMIT,0.4287,0.4324,0.4203,-0.0025,0.0059,0.2023,0.2924,0.0,
459,98.795,COMMIT,0.4183,0.4313,0.3877,-0.0027,0.0058,0.2097,0.3255,0.0,
460,99.026,COMMIT,0.4117,0.4276,0.3749,-0.002,0.0056,0.1945,0.2779,0.0,
461,99.248,COMMIT,0.4146,0.4388,0.3583,-0.0012,0.0053,0.0994,0.0042,0.0,
462,99.453,CRUISE,0.3149,0.4499,0.0,-0.0021,0.0054,0.1006,0.0064,0.0,G7_from_commit
463,99.682,CRUISE,0.3505,0.5007,0.0,-0.0017,0.0052,0.0022,0.0063,0.0,
464,99.897,CRUISE,0.3772,0.5388,0.0,-0.0011,0.0049,0.025,0.0714,0.0,
465,100.109,PROBE,0.3764,0.5378,0.0,-0.0005,0.0046,0.1121,0.3202,0.0,G1
466,100.31,PROBE,0.4766,0.5367,0.3365,0.0008,0.0046,0.0133,0.0381,0.0,
467,100.521,PROBE,0.3773,0.539,0.0,0.0015,0.0042,0.0,0.0,0.0,
468,100.735,PROBE,0.4683,0.5397,0.3016,0.0028,0.0042,0.0014,0.0041,0.0,
469,100.952,PROBE,0.4666,0.5373,0.3016,0.0028,0.0043,0.0183,0.0524,0.0,
470,101.187,PROBE,0.4707,0.5369,0.3163,0.0039,0.0044,0.0293,0.0838,0.0,
471,101.42,PROBE,0.4031,0.5759,0.0,0.0034,0.0042,0.0023,0.0066,0.0,
472,101.64,PROBE,0.4296,0.6137,0.0,0.0031,0.004,0.0023,0.0065,0.0,
473,101.863,PROBE,0.4491,0.6415,0.0,0.0039,0.004,0.0023,0.0064,0.0,
474,102.1,PROBE,0.4462,0.6375,0.0,0.0037,0.0038,0.1156,0.3304,0.0,
475,102.309,PROBE,0.4441,0.6344,0.0,0.0043,0.0038,0.2194,0.6268,0.0,
476,102.529,PROBE,0.4524,0.6463,0.0,0.004,0.0036,0.2602,0.7433,0.0,
477,102.734,PROBE,0.4516,0.6452,0.0,0.0037,0.0034,0.2925,0.8358,0.0,
478,102.942,PROBE,0.4593,0.6561,0.0,0.0033,0.0031,0.3124,0.8924,0.0,
479,103.154,HOLD,0.4584,0.6549,0.0,0.0029,0.0027,0.3249,0.9283,0.0,G2
480,103.375,HOLD,0.5469,0.6531,0.299,0.0039,0.0033,0.0426,0.1217,0.0,
481,103.598,HOLD,0.4514,0.6449,0.0,0.0033,0.0028,0.3366,0.9617,0.0,
482,103.811,HOLD,0.5403,0.6374,0.3136,0.0041,0.0033,0.0727,0.2077,0.0,
483,104.025,HOLD,0.5498,0.6363,0.348,0.005,0.0037,0.0341,0.0975,0.0,
484,104.245,HOLD,0.4454,0.6363,0.0,0.0042,0.0032,0.0,0.0,0.0,
485,104.449,HOLD,0.446,0.6371,0.0,0.0043,0.0032,0.0,0.0,0.0,
486,104.653,HOLD,0.4389,0.627,0.0,0.0034,0.0026,0.3437,0.9821,0.0,
487,104.857,HOLD,0.4353,0.6219,0.0,0.0034,0.0026,0.3456,0.9874,0.0,
488,105.069,HOLD,0.545,0.6204,0.3692,0.004,0.0029,0.0069,0.0198,0.0,
489,105.279,HOLD,0.5427,0.6171,0.3692,0.0044,0.0032,0.0002,0.0005,0.0,
490,105.49,HOLD,0.5322,0.6166,0.3354,0.0047,0.0034,0.0,0.0,0.0,
491,105.715,HOLD,0.4384,0.6263,0.0,0.0044,0.0034,0.0,0.0,0.0,
492,105.953,HOLD,0.5455,0.6355,0.3354,0.004,0.003,0.0,0.0001,0.0,
493,106.177,HOLD,0.5488,0.6402,0.3354,0.0038,0.0028,0.0001,0.0003,0.0,
494,106.391,HOLD,0.5596,0.6412,0.3692,0.0038,0.0027,0.0,0.0001,0.0,
495,106.598,HOLD,0.5692,0.646,0.3899,0.0038,0.0027,0.0003,0.0008,0.0,
496,106.81,HOLD,0.5753,0.6483,0.4052,0.0044,0.003,0.0085,0.0243,0.0,
497,107.018,HOLD,0.574,0.6439,0.4108,0.0042,0.0029,0.0184,0.0526,0.0,
498,107.221,HOLD,0.4508,0.644,0.0,0.0038,0.0029,0.0,0.0,0.0,
499,107.439,HOLD,0.4547,0.6496,0.0,0.0034,0.0029,0.0,0.0,0.0,
500,107.652,HOLD,0.4577,0.6538,0.0,0.0031,0.0029,0.0,0.0,0.0,
501,107.914,HOLD,0.5759,0.6459,0.4126,0.0031,0.0029,0.0211,0.0604,0.0,
502,108.142,HOLD,0.5642,0.6248,0.4227,0.0031,0.0029,0.0198,0.0567,0.0,
503,108.36,HOLD,0.5523,0.6016,0.4373,0.0031,0.0029,0.0258,0.0738,0.0,
504,108.573,HOLD,0.5532,0.6028,0.4373,0.0031,0.0029,0.0274,0.0784,0.0,
505,108.778,HOLD,0.5513,0.6024,0.432,0.0029,0.0028,0.0747,0.2136,0.0,
506,108.986,HOLD,0.5306,0.5772,0.4219,0.0027,0.0027,0.065,0.1857,0.0,
507,109.186,ABORT,0.5213,0.5743,0.3975,0.0023,0.0026,0.0125,0.0358,0.0,G6
508,109.39,ABORT,0.4947,0.5342,0.4026,0.0018,0.0025,0.001,0.0029,0.0,
509,109.598,ABORT,0.3562,0.5088,0.0,0.0004,0.0033,0.0,0.0,0.0,
510,109.81,ABORT,0.479,0.5104,0.4057,0.0005,0.0032,0.0022,0.0063,0.0,
511,110.02,ABORT,0.4799,0.4991,0.435,-0.0001,0.0032,0.0,0.0,0.0,
512,110.262,CRUISE,0.3428,0.4898,0.0,-0.001,0.004,0.0,0.0,0.0,G7
513,110.493,CRUISE,0.3425,0.4892,0.0,-0.0017,0.0048,0.0,0.0,0.0,
514,110.713,CRUISE,0.3425,0.4892,0.0,-0.0031,0.0055,0.0,0.0,0.0,
515,110.981,CRUISE,0.3425,0.4892,0.0,-0.0044,0.0061,0.0,0.0,0.0,
516,111.278,CRUISE,0.3356,0.4794,0.0,-0.0057,0.0068,0.0,0.0,0.0,
517,111.556,PROBE,0.4403,0.4304,0.4634,-0.0064,0.0068,0.0001,0.0001,0.0,G1
518,111.788,PROBE,0.3013,0.4304,0.0,-0.0072,0.0078,0.0,0.0,0.0,
519,112.023,PROBE,0.3019,0.4313,0.0,-0.0079,0.0086,0.0,0.0,0.0,
520,112.229,COMMIT,0.3025,0.4322,0.0,-0.0085,0.0094,0.0,0.0,0.0,G3
521,112.459,COMMIT,0.4454,0.4314,0.4781,-0.0088,0.0094,0.0019,0.0054,0.0,
522,112.694,CRUISE,0.3024,0.432,0.0,-0.0093,0.0099,0.1,0.0,0.0,G7_from_commit
523,112.905,CRUISE,0.449,0.4328,0.4868,-0.0087,0.0096,0.1028,0.008,0.0,
524,113.114,CRUISE,0.4567,0.4333,0.5112,-0.0079,0.0092,0.0992,0.0003,0.0,
525,113.321,PROBE,0.4607,0.4381,0.5135,-0.007,0.0087,0.0765,0.0005,0.0,G1
526,113.548,PROBE,0.4651,0.4461,0.5094,-0.0059,0.0082,0.0688,0.002,0.0,
527,113.772,PROBE,0.4651,0.4461,0.5094,-0.0049,0.0076,0.005,0.0142,0.0,
528,114.039,PROBE,0.4648,0.4456,0.5094,-0.0046,0.0076,0.0073,0.0208,0.0,
529,114.25,PROBE,0.4641,0.4446,0.5094,-0.0043,0.0076,0.0049,0.0139,0.0,
530,114.457,COMMIT,0.3112,0.4446,0.0,-0.005,0.0081,0.0,0.0,0.0,G3
531,114.68,COMMIT,0.4642,0.4448,0.5094,-0.0038,0.0074,0.0,0.0001,0.0,
532,114.885,COMMIT,0.471,0.4482,0.5241,-0.0026,0.0069,0.0766,0.0,0.0,
533,115.098,COMMIT,0.4723,0.4476,0.5297,-0.0014,0.0064,0.0894,0.0031,0.0,
534,115.313,CRUISE,0.3142,0.4489,0.0,-0.0012,0.0062,0.0922,0.0,0.0,G7_from_commit
535,115.523,CRUISE,0.4669,0.4443,0.5197,0.0,0.0057,0.0993,0.0148,0.0,
536,115.728,CRUISE,0.3115,0.445,0.0,0.0002,0.0055,0.0953,0.0,0.0,
537,115.938,PROBE,0.4707,0.4511,0.5163,0.0014,0.0052,0.0995,0.0097,0.0,G1
538,116.147,PROBE,0.3134,0.4476,0.0,0.0014,0.0051,0.0,0.0,0.0,
539,116.351,PROBE,0.4725,0.4561,0.5107,0.0016,0.0053,0.0722,0.2061,0.0,
540,116.578,PROBE,0.4705,0.4576,0.5007,0.0026,0.0052,0.1035,0.2956,0.0,
541,116.788,PROBE,0.4688,0.4575,0.495,0.0036,0.0052,0.1027,0.2935,0.0,
542,117.014,PROBE,0.4654,0.4566,0.4859,0.0036,0.0052,0.086,0.2457,0.0,
543,117.22,PROBE,0.4611,0.456,0.4729,0.0035,0.0051,0.0333,0.0952,0.0,
544,117.43,PROBE,0.4553,0.4557,0.4543,0.0034,0.005,0.0075,0.0215,0.0,
545,117.636,PROBE,0.446,0.454,0.4271,0.0031,0.0049,0.0014,0.0039,0.0,
546,117.923,PROBE,0.4372,0.4537,0.3987,0.0027,0.0047,0.0014,0.004,0.0,
547,118.157,PROBE,0.4422,0.4529,0.4173,0.003,0.0047,0.0,0.0,0.0,
548,118.41,PROBE,0.4451,0.4514,0.4303,0.0023,0.0042,0.0004,0.001,0.0,
549,118.696,PROBE,0.316,0.4514,0.0,0.0008,0.0041,0.0,0.0,0.0,
550,118.954,HOLD,0.448,0.453,0.4361,0.0001,0.0036,0.0017,0.005,0.0,G2
551,119.195,HOLD,0.4516,0.453,0.4482,0.0003,0.0036,0.0034,0.0097,0.0,
552,119.403,HOLD,0.4606,0.4659,0.4482,-0.0004,0.0031,0.0,0.0,0.0,
