frame,t,state,A,Ap,Ab,dA_dt,osc,risk,ttc_risk,traj_conf,transition
22,5.948,CRUISE,0.1906,0.4235,0.0,0.0003,0.0002,0.0,0.0,0.0,
23,6.071,CRUISE,0.1901,0.4224,0.0,0.0004,0.0002,0.0,0.0,0.0,
24,6.197,CRUISE,0.1896,0.4214,0.0,0.0005,0.0002,0.0,0.0,0.0,
25,6.337,CRUISE,0.1892,0.4205,0.0,0.0005,0.0002,0.0,0.0,0.0,
26,6.465,CRUISE,0.1888,0.4196,0.0,0.0006,0.0002,0.0,0.0,0.0,
27,6.593,CRUISE,0.1884,0.4188,0.0,0.0006,0.0002,0.0,0.0,0.0,
28,6.71,CRUISE,0.1881,0.418,0.0,0.0006,0.0002,0.0,0.0,0.0,
29,6.834,CRUISE,0.1877,0.4172,0.0,0.0006,0.0002,0.0,0.0,0.0,
30,6.961,CRUISE,0.1874,0.4165,0.0,0.0006,0.0002,0.0,0.0,0.0,
31,7.09,CRUISE,0.1874,0.4165,0.0,0.001,0.0001,0.0,0.0,0.0,
32,7.216,CRUISE,0.1874,0.4165,0.0,0.001,0.0001,0.0,0.0,0.0,
33,7.349,CRUISE,0.1874,0.4165,0.0,0.001,0.0001,0.0,0.0,0.0,
34,7.477,CRUISE,0.1874,0.4165,0.0,0.001,0.0001,0.0,0.0,0.0,
35,7.64,CRUISE,0.1874,0.4165,0.0,0.0009,0.0001,0.0,0.0,0.0,
36,7.771,CRUISE,0.1874,0.4165,0.0,0.0009,0.0001,0.0,0.0,0.0,
37,7.901,CRUISE,0.1874,0.4165,0.0,0.0009,0.0001,0.0,0.0,0.0,
38,8.03,CRUISE,0.1874,0.4165,0.0,0.0008,0.0001,0.0,0.0,0.0,
39,8.154,CRUISE,0.1874,0.4165,0.0,0.0008,0.0001,0.0,0.0,0.0,
40,8.281,CRUISE,0.1874,0.4165,0.0,0.0007,0.0001,0.0,0.0,0.0,
41,8.416,CRUISE,0.1875,0.4166,0.0,0.0006,0.0001,0.3339,0.9541,0.0,
42,8.54,CRUISE,0.1875,0.4166,0.0,0.0005,0.0001,0.0,0.0,0.0,
43,8.669,CRUISE,0.2453,0.5452,0.0,0.0008,0.0002,0.0002,0.0007,0.0,
44,8.801,CRUISE,0.2745,0.61,0.0,0.0013,0.0004,0.0154,0.044,0.0,
45,8.94,CRUISE,0.3054,0.6786,0.0,0.0018,0.0008,0.1059,0.3027,0.0,
46,9.084,CRUISE,0.3273,0.7274,0.0,0.0025,0.0013,0.1947,0.5563,0.0,
47,9.221,CRUISE,0.3461,0.7691,0.0,0.0032,0.002,0.2404,0.6869,0.0,
48,9.359,PROBE,0.3612,0.8027,0.0,0.004,0.0027,0.2659,0.7597,0.0,G1
49,9.495,PROBE,0.3619,0.8043,0.0,0.0048,0.0034,0.2927,0.8364,0.0,
50,9.656,PROBE,0.3568,0.7929,0.0,0.0055,0.004,0.3094,0.8839,0.0,
51,9.807,PROBE,0.3519,0.7821,0.0,0.0061,0.0044,0.3099,0.8853,0.0,
52,9.956,PROBE,0.3474,0.7721,0.0,0.0066,0.0048,0.3288,0.9395,0.0,
53,10.102,PROBE,0.3452,0.767,0.0,0.007,0.0051,0.3323,0.9494,0.0,
54,10.236,PROBE,0.3452,0.767,0.0,0.0073,0.0054,0.0,0.0,0.0,
55,10.373,PROBE,0.3452,0.767,0.0,0.0076,0.0056,0.0,0.0,0.0,
56,10.504,PROBE,0.3452,0.767,0.0,0.0078,0.0058,0.0,0.0,0.0,
57,10.641,PROBE,0.3452,0.767,0.0,0.0079,0.0059,0.0,0.0,0.0,
58,10.772,PROBE,0.3452,0.767,0.0,0.008,0.0059,0.0,0.0,0.0,
59,10.908,PROBE,0.3452,0.767,0.0,0.0079,0.0059,0.0,0.0,0.0,
60,11.034,PROBE,0.3452,0.767,0.0,0.0078,0.0058,0.0,0.0,0.0,
61,11.165,PROBE,0.3452,0.767,0.0,0.0077,0.0057,0.0,0.0,0.0,
62,11.297,PROBE,0.3452,0.767,0.0,0.0074,0.0055,0.0,0.0,0.0,
63,11.425,PROBE,0.3452,0.767,0.0,0.0071,0.0052,0.0,0.0,0.0,
64,11.555,PROBE,0.3452,0.767,0.0,0.0067,0.0049,0.0,0.0,0.0,
65,11.688,PROBE,0.3452,0.767,0.0,0.0063,0.0046,0.0,0.0,0.0,
66,11.827,PROBE,0.3452,0.767,0.0,0.0058,0.0042,0.0,0.0,0.0,
67,11.97,PROBE,0.3452,0.767,0.0,0.0052,0.0037,0.0,0.0,0.0,
68,12.101,PROBE,0.3452,0.767,0.0,0.0045,0.0032,0.0,0.0,0.0,
69,12.232,PROBE,0.3452,0.767,0.0,0.0038,0.0026,0.0,0.0,0.0,
70,12.366,HOLD,0.3452,0.767,0.0,0.003,0.002,0.0,0.0,0.0,G2
71,12.523,HOLD,0.3452,0.7671,0.0,0.0021,0.0013,0.0,0.0,0.0,
72,12.665,HOLD,0.3452,0.7671,0.0,0.0012,0.0006,0.0,0.0,0.0,
73,12.789,HOLD,0.3488,0.7751,0.0,0.0006,0.0002,0.0,0.0,0.0,
74,12.921,HOLD,0.3526,0.7835,0.0,0.0002,0.0001,0.0,0.0,0.0,
75,13.065,PROBE,0.3573,0.7939,0.0,-0.0,0.0,0.0,0.0,0.0,G5
76,13.198,PROBE,0.362,0.8044,0.0,-0.0001,0.0,0.0,0.0,0.0,
77,13.333,PROBE,0.363,0.8067,0.0,0.0,0.0,0.0,0.0,0.0,
78,13.478,PROBE,0.3485,0.7745,0.0,0.0001,0.0,0.0,0.0,0.0,
79,13.616,PROBE,0.33,0.7333,0.0,0.0001,0.0,0.0,0.0,0.0,
80,13.745,COMMIT,0.3036,0.6746,0.0,-0.0001,0.0001,0.0,0.0,0.0,G3
81,13.887,COMMIT,0.2689,0.5976,0.0,-0.0006,0.0003,0.0,0.0,0.0,
82,14.019,COMMIT,0.2159,0.4798,0.0,-0.0014,0.0008,0.0,0.0,0.0,
83,14.171,CRUISE,0.1688,0.375,0.0,-0.0024,0.0017,0.0,0.0,0.0,G7_from_commit
84,14.305,CRUISE,0.1688,0.375,0.0,-0.0034,0.0026,0.0,0.0,0.0,
85,14.434,CRUISE,0.1688,0.375,0.0,-0.0043,0.0034,0.0,0.0,0.0,
86,14.564,CRUISE,0.1688,0.375,0.0,-0.0051,0.0041,0.0,0.0,0.0,
87,14.701,CRUISE,0.1688,0.375,0.0,-0.0058,0.0047,0.0,0.0,0.0,
88,14.847,CRUISE,0.1688,0.375,0.0,-0.0065,0.0053,0.0,0.0,0.0,
89,14.979,CRUISE,0.1688,0.375,0.0,-0.0071,0.0058,0.0,0.0,0.0,
90,15.108,CRUISE,0.1688,0.375,0.0,-0.0076,0.0063,0.0,0.0,0.0,
91,15.24,CRUISE,0.1688,0.375,0.0,-0.008,0.0066,0.0,0.0,0.0,
92,15.371,CRUISE,0.1688,0.375,0.0,-0.0083,0.0069,0.0,0.0,0.0,
93,15.503,CRUISE,0.1688,0.375,0.0,-0.0086,0.0072,0.0,0.0,0.0,
94,15.641,CRUISE,0.1688,0.375,0.0,-0.0088,0.0073,0.0,0.0,0.0,
95,15.779,CRUISE,0.1688,0.375,0.0,-0.0089,0.0074,0.0,0.0,0.0,
96,15.914,CRUISE,0.1688,0.375,0.0,-0.0089,0.0074,0.0,0.0,0.0,
97,16.048,CRUISE,0.1688,0.375,0.0,-0.0089,0.0074,0.0,0.0,0.0,
98,16.179,CRUISE,0.1688,0.375,0.0,-0.0087,0.0073,0.0,0.0,0.0,
99,16.334,CRUISE,0.1688,0.375,0.0,-0.0085,0.0071,0.0,0.0,0.0,
100,16.491,CRUISE,0.1688,0.375,0.0,-0.0082,0.0068,0.0,0.0,0.0,
101,16.636,CRUISE,0.1688,0.375,0.0,-0.0079,0.0065,0.0,0.0,0.0,
102,16.767,CRUISE,0.1688,0.375,0.0,-0.0074,0.0061,0.0,0.0,0.0,
103,16.93,CRUISE,0.1688,0.375,0.0,-0.0069,0.0056,0.0,0.0,0.0,
104,17.074,CRUISE,0.1688,0.375,0.0,-0.0062,0.005,0.0,0.0,0.0,
105,17.206,CRUISE,0.1688,0.375,0.0,-0.0055,0.0043,0.0,0.0,0.0,
106,17.338,CRUISE,0.1688,0.375,0.0,-0.0046,0.0035,0.0,0.0,0.0,
107,17.467,CRUISE,0.1688,0.375,0.0,-0.0036,0.0025,0.0,0.0,0.0,
108,17.595,CRUISE,0.1688,0.375,0.0,-0.0026,0.0017,0.0,0.0,0.0,
109,17.761,CRUISE,0.1688,0.375,0.0,-0.0017,0.0009,0.0,0.0,0.0,
110,17.916,CRUISE,0.1688,0.375,0.0,-0.0009,0.0004,0.0,0.0,0.0,
111,18.088,CRUISE,0.1688,0.375,0.0,-0.0003,0.0001,0.0,0.0,0.0,
112,18.267,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
113,18.434,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
114,18.616,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
115,18.8,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
116,18.94,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
117,19.115,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
118,19.265,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
119,19.404,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
120,19.551,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
121,19.7,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
122,19.843,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
123,19.991,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
124,20.123,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
125,20.267,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
126,20.401,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
127,20.541,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
128,20.676,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
129,20.831,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
130,20.975,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
131,21.106,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
132,21.233,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
133,21.373,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
134,21.524,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
135,21.669,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
136,21.83,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
137,21.985,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
138,22.122,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
139,22.263,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
140,22.409,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
141,22.542,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
142,22.672,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
143,22.803,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
144,22.931,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
145,23.084,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
146,23.224,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
147,23.351,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
148,23.479,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
149,23.608,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
150,23.737,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
151,23.872,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
152,24.0,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
153,24.124,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
154,24.255,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
155,24.383,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
156,24.512,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
157,24.638,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
158,24.776,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
159,24.914,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
160,25.043,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
161,25.169,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
162,25.322,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
163,25.46,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
164,25.585,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
165,25.715,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
166,25.844,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
167,25.987,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
168,26.117,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
169,26.241,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
170,26.37,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
171,26.496,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
172,26.621,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
173,26.749,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
174,26.879,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
175,27.002,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
176,27.133,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
177,27.264,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
178,27.389,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
179,27.537,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
180,27.675,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
181,27.831,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
182,27.973,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
183,28.104,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
184,28.239,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
185,28.364,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
186,28.495,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
187,28.622,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
188,28.751,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
189,28.886,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
190,29.047,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
191,29.19,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
192,29.349,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
193,29.489,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
194,29.625,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
195,29.776,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
196,29.933,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
197,30.082,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
198,30.218,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
199,30.351,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
200,30.478,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
201,30.605,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
202,30.732,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
203,30.86,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
204,30.997,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
205,31.122,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
206,31.25,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
207,31.386,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
208,31.522,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
209,31.657,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
210,31.793,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
211,31.927,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
212,32.065,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
213,32.203,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
214,32.347,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
215,32.486,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
216,32.616,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
217,32.746,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
218,32.878,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
219,33.012,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
220,33.137,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
221,33.27,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
222,33.401,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
223,33.539,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
224,33.672,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
225,33.808,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
226,33.938,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
227,34.073,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
228,34.225,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
229,34.374,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
230,34.523,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
231,34.664,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
232,34.793,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
233,34.931,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
234,35.062,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
235,35.19,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
236,35.318,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
237,35.447,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
238,35.579,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
239,35.711,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
240,35.839,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
241,35.969,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
242,36.098,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
243,36.224,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
244,36.349,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
245,36.496,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
246,36.634,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
247,36.765,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
248,36.908,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
249,37.05,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
250,37.184,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
251,37.317,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
252,37.458,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
253,37.583,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
254,37.715,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
255,37.848,CRUISE,0.1688,0.375,0.0,-0.0,0.0,0.0,0.0,0.0,
