frame,t,state,A,Ap,Ab,dA_dt,osc,risk,ttc_risk,traj_conf,transition
69,16.781,CRUISE,0.2387,0.4773,0.0,0.0004,0.0,0.1567,0.4477,0.0,
70,16.997,CRUISE,0.2384,0.4767,0.0,0.0004,0.0,0.1735,0.4958,0.0,
71,17.213,CRUISE,0.2384,0.4767,0.0,0.0004,0.0,0.0,0.0,0.0,
72,17.415,CRUISE,0.2482,0.4963,0.0,0.0004,0.0,0.1568,0.4481,0.0,
73,17.611,PROBE,0.3791,0.5006,0.2576,0.0013,0.0007,0.0964,0.2754,0.0,G1
74,17.819,PROBE,0.4267,0.5165,0.3368,0.0024,0.0018,0.0871,0.2487,0.0,
75,18.021,PROBE,0.46,0.5201,0.3999,0.0036,0.0033,0.0428,0.1224,0.0,
76,18.225,PROBE,0.485,0.518,0.452,0.005,0.005,0.0395,0.1129,0.0,
77,18.421,PROBE,0.259,0.5179,0.0,0.0048,0.005,0.0,0.0,0.0,
78,18.626,PROBE,0.5073,0.5181,0.4964,0.0062,0.0069,0.0203,0.0579,0.0,
79,18.828,PROBE,0.2591,0.5181,0.0,0.0058,0.0069,0.0,0.0,0.0,
80,19.019,PROBE,0.508,0.5187,0.4973,0.0071,0.0086,0.0545,0.1558,0.0,
81,19.238,PROBE,0.263,0.526,0.0,0.0066,0.0085,0.3445,0.9843,0.0,
82,19.442,PROBE,0.5306,0.5266,0.5346,0.0079,0.0104,0.0095,0.0272,0.0,
83,19.657,PROBE,0.5472,0.5266,0.5678,0.0091,0.0123,0.0694,0.1983,0.0,
84,19.857,PROBE,0.5599,0.5221,0.5977,0.0103,0.0143,0.0337,0.0963,0.0,
85,20.056,PROBE,0.268,0.536,0.0,0.0094,0.0141,0.3459,0.9883,0.0,
86,20.254,PROBE,0.575,0.5522,0.5979,0.0105,0.016,0.1082,0.3091,0.0,
87,20.457,PROBE,0.5891,0.5538,0.6244,0.0116,0.0179,0.1338,0.3823,0.0,
88,20.654,HOLD,0.5896,0.5538,0.6253,0.0125,0.0195,0.0583,0.1665,0.0,G2
89,20.849,HOLD,0.2842,0.5683,0.0,0.0113,0.0191,0.3465,0.9901,0.0,
90,21.05,HOLD,0.2842,0.5683,0.0,0.01,0.0188,0.0,0.0,0.0,
91,21.259,HOLD,0.2844,0.5689,0.0,0.0087,0.0185,0.0,0.0,0.0,
92,21.483,HOLD,0.2854,0.5707,0.0,0.0074,0.0181,0.0,0.0,0.0,
93,21.739,HOLD,0.2854,0.5707,0.0,0.0061,0.0178,0.0,0.0,0.0,
94,21.95,HOLD,0.2913,0.5826,0.0,0.0048,0.0174,0.3441,0.9832,0.0,
95,22.176,HOLD,0.292,0.5841,0.0,0.0035,0.017,0.0,0.0,0.0,
96,22.405,HOLD,0.2927,0.5854,0.0,0.0021,0.0166,0.0,0.0,0.0,
97,22.592,HOLD,0.2927,0.5854,0.0,0.0007,0.0162,0.0,0.0,0.0,
98,22.775,PROBE,0.2883,0.5767,0.0,-0.0007,0.0158,0.0,0.0,0.0,G5
99,22.975,PROBE,0.2889,0.5778,0.0,-0.0021,0.0155,0.0,0.0,0.0,
100,23.172,PROBE,0.2892,0.5784,0.0,-0.0035,0.0151,0.0,0.0,0.0,
101,23.373,COMMIT,0.2892,0.5784,0.0,-0.005,0.0147,0.0,0.0,0.0,G3
102,23.567,COMMIT,0.6088,0.5684,0.6492,-0.0043,0.0159,0.0008,0.0024,0.0,
103,23.778,CRUISE,0.2834,0.5668,0.0,-0.005,0.0162,0.0851,0.0,0.0,G7_from_commit
104,23.976,CRUISE,0.2761,0.5521,0.0,-0.0054,0.0165,0.0426,0.0,0.0,
105,24.175,CRUISE,0.5933,0.5441,0.6425,-0.0034,0.0178,0.0905,0.0822,0.0,
106,24.377,PROBE,0.6043,0.5441,0.6646,-0.0013,0.0191,0.1426,0.2039,0.0,G1
107,24.587,PROBE,0.5994,0.5441,0.6547,-0.0008,0.02,0.0976,0.0588,0.0,
108,24.794,PROBE,0.4752,0.5446,0.4057,0.0005,0.0198,0.4212,0.9723,0.0,
109,25.012,COMMIT,0.2723,0.5446,0.0,-0.0012,0.0197,0.0,0.0,0.0,G3
110,25.227,COMMIT,0.471,0.5447,0.3974,0.0,0.0194,0.0015,0.0041,0.0,
111,25.453,CRUISE,0.267,0.534,0.0,-0.0017,0.0194,0.1,0.0,0.0,G7_from_commit
112,25.662,CRUISE,0.263,0.5261,0.0,-0.0017,0.0193,0.05,0.0,0.0,
113,25.889,CRUISE,0.457,0.5248,0.3891,-0.0001,0.0186,0.1777,0.3173,0.0,
114,26.123,PROBE,0.4533,0.5257,0.3809,0.0016,0.0177,0.1663,0.3241,0.0,G1
115,26.335,PROBE,0.2571,0.5142,0.0,0.0,0.0178,0.0623,0.0,0.0,
116,26.569,PROBE,0.2361,0.4722,0.0,0.0004,0.0171,0.0,0.0,0.0,
117,26.766,PROBE,0.2362,0.4724,0.0,0.0011,0.0159,0.0,0.0,0.0,
118,26.973,PROBE,0.2309,0.4618,0.0,0.0019,0.0144,0.0,0.0,0.0,
119,27.177,PROBE,0.4084,0.4439,0.373,0.0019,0.0144,0.1701,0.4861,0.0,
120,27.375,PROBE,0.2219,0.4439,0.0,0.0007,0.0148,0.0,0.0,0.0,
121,27.575,PROBE,0.4049,0.4446,0.3653,0.0006,0.0148,0.1658,0.4737,0.0,
122,27.777,PROBE,0.4203,0.446,0.3947,0.0006,0.0148,0.3308,0.9451,0.0,
123,27.973,PROBE,0.4196,0.4524,0.3868,0.0005,0.0148,0.1607,0.459,0.0,
124,28.219,PROBE,0.404,0.4288,0.3792,0.0004,0.0147,0.114,0.3257,0.0,
125,28.442,COMMIT,0.2144,0.4288,0.0,-0.0011,0.0152,0.0,0.0,0.0,G3
126,28.654,COMMIT,0.2144,0.4288,0.0,-0.0025,0.0158,0.0,0.0,0.0,
127,28.868,COMMIT,0.4137,0.4417,0.3858,-0.0026,0.0157,0.3856,0.8159,0.0,
128,29.072,CRUISE,0.2208,0.4417,0.0,-0.004,0.0162,0.1,0.0,0.0,G7_from_commit
129,29.288,CRUISE,0.2208,0.4417,0.0,-0.0054,0.0167,0.0667,0.0,0.0,
130,29.538,CRUISE,0.4136,0.4413,0.3858,-0.0055,0.0166,0.1917,0.3335,0.0,
131,29.786,PROBE,0.4305,0.454,0.4071,-0.0056,0.0166,0.2111,0.3745,0.0,G1
132,30.104,PROBE,0.2271,0.4542,0.0,-0.0048,0.0151,0.0,0.0,0.0,
133,30.465,PROBE,0.447,0.4536,0.4403,-0.0047,0.0152,0.0025,0.0073,0.0,
134,30.688,PROBE,0.4556,0.4556,0.4556,-0.0046,0.0152,0.0321,0.0918,0.0,
135,30.946,PROBE,0.4616,0.455,0.4681,-0.0024,0.0138,0.0228,0.0651,0.0,
136,31.142,PROBE,0.4717,0.4549,0.4884,-0.0,0.0122,0.0565,0.1613,0.0,
137,31.341,PROBE,0.4796,0.4661,0.4932,0.0024,0.0107,0.0155,0.0442,0.0,
138,31.538,PROBE,0.4704,0.4681,0.4728,0.004,0.0107,0.0959,0.2741,0.0,
139,31.746,PROBE,0.234,0.4681,0.0,0.0027,0.0109,0.0,0.0,0.0,
140,31.946,PROBE,0.2345,0.469,0.0,0.0028,0.0108,0.0,0.0,0.0,
141,32.144,PROBE,0.2345,0.469,0.0,0.0016,0.011,0.0,0.0,0.0,
142,32.339,PROBE,0.4812,0.4702,0.4922,0.0019,0.0114,0.2885,0.8244,0.0,
143,32.552,PROBE,0.2354,0.4709,0.0,0.0019,0.0114,0.0,0.0,0.0,
144,32.749,PROBE,0.235,0.47,0.0,0.002,0.0113,0.0,0.0,0.0,
145,32.946,HOLD,0.235,0.47,0.0,0.0009,0.0115,0.0,0.0,0.0,G2
146,33.147,HOLD,0.235,0.47,0.0,-0.0005,0.0115,0.0,0.0,0.0,
147,33.349,HOLD,0.4876,0.4692,0.506,-0.0001,0.0119,0.0025,0.0071,0.0,
148,33.543,PROBE,0.2346,0.4692,0.0,-0.0016,0.0118,0.0,0.0,0.0,G5
149,33.738,PROBE,0.2348,0.4696,0.0,-0.0018,0.012,0.0,0.0,0.0,
150,33.934,PROBE,0.4782,0.4689,0.4874,-0.0017,0.0122,0.0767,0.2191,0.0,
151,34.141,COMMIT,0.237,0.474,0.0,-0.002,0.0124,0.0109,0.0311,0.0,G3
152,34.338,COMMIT,0.4761,0.4739,0.4782,-0.0006,0.0128,0.1006,0.2873,0.0,
153,34.537,CRUISE,0.2363,0.4726,0.0,-0.0007,0.013,0.1109,0.0311,0.0,G7_from_commit
154,34.757,CRUISE,0.4694,0.4729,0.466,0.0007,0.0134,0.2416,0.4045,0.0,
155,34.955,CRUISE,0.4619,0.4737,0.45,0.0006,0.0133,0.2495,0.4319,0.0,
156,35.158,PROBE,0.4506,0.4724,0.4287,0.0004,0.0131,0.2666,0.4794,0.0,G1
157,35.354,PROBE,0.2301,0.4603,0.0,0.0,0.0134,0.11,0.0314,0.0,
158,35.559,PROBE,0.4328,0.4594,0.4061,-0.0003,0.0131,0.1567,0.1643,0.0,
159,35.769,PROBE,0.44,0.4574,0.4227,-0.0007,0.0127,0.0192,0.0548,0.0,
160,35.969,COMMIT,0.2287,0.4574,0.0,-0.0012,0.0131,0.0108,0.031,0.0,G3
161,36.168,COMMIT,0.4506,0.4578,0.4434,-0.0001,0.0133,0.0837,0.2391,0.0,
162,36.366,COMMIT,0.4524,0.456,0.4487,-0.0003,0.013,0.1314,0.2563,0.0,
163,36.571,COMMIT,0.4583,0.4557,0.4609,0.0009,0.013,0.1374,0.2211,0.0,
164,36.775,COMMIT,0.4474,0.4565,0.4383,0.002,0.013,0.2003,0.3627,0.0,
165,36.989,COMMIT,0.2288,0.4575,0.0,0.0018,0.0132,0.08,0.0,0.0,
166,37.192,COMMIT,0.4517,0.4577,0.4458,0.0032,0.0131,0.2451,0.4601,0.0,
167,37.39,COMMIT,0.4641,0.4513,0.4769,0.0048,0.0129,0.2199,0.3805,0.0,
168,37.601,COMMIT,0.2252,0.4503,0.0,0.0048,0.013,0.0,0.0,0.0,
169,37.799,COMMIT,0.4724,0.4501,0.4946,0.0048,0.013,0.0983,0.2807,0.0,
170,37.998,COMMIT,0.4774,0.4481,0.5067,0.0048,0.013,0.1138,0.3251,0.0,
171,38.206,COMMIT,0.224,0.4481,0.0,0.003,0.0131,0.0,0.0,0.0,
172,38.406,COMMIT,0.4798,0.4448,0.5148,0.0046,0.0131,0.075,0.2143,0.0,
173,38.603,COMMIT,0.4673,0.4424,0.4922,0.0044,0.0128,0.0733,0.2094,0.0,
174,38.797,COMMIT,0.4811,0.4672,0.495,0.0041,0.0126,0.1458,0.4166,0.0,
175,38.999,COMMIT,0.4844,0.4739,0.495,0.0038,0.0122,0.1349,0.3854,0.0,
176,39.211,COMMIT,0.4727,0.4777,0.4677,0.0033,0.0116,0.1652,0.4721,0.0,
177,39.413,COMMIT,0.4712,0.4786,0.4638,0.0045,0.0115,0.1378,0.3938,0.0,
178,39.612,COMMIT,0.4671,0.4794,0.4547,0.0039,0.0108,0.128,0.3657,0.0,
179,39.818,COMMIT,0.4625,0.4833,0.4417,0.0031,0.0099,0.1067,0.305,0.0,
180,40.025,COMMIT,0.4551,0.4823,0.4279,0.0039,0.0098,0.098,0.28,0.0,
181,40.232,COMMIT,0.4485,0.4838,0.4133,0.0029,0.0089,0.1117,0.3192,0.0,
182,40.43,COMMIT,0.2441,0.4882,0.0,0.0023,0.0097,0.0,0.0,0.0,
183,40.63,COMMIT,0.4627,0.4876,0.4377,0.0014,0.0087,0.0779,0.2225,0.0,
184,40.839,COMMIT,0.4611,0.4846,0.4377,0.0021,0.0087,0.1026,0.2932,0.0,
185,41.038,COMMIT,0.4589,0.4848,0.433,0.0027,0.0087,0.0483,0.138,0.0,
186,41.231,COMMIT,0.4579,0.4906,0.4252,0.0032,0.0087,0.0052,0.0149,0.0,
187,41.448,COMMIT,0.4514,0.4902,0.4126,0.0022,0.0076,0.0,0.0,0.0,
188,41.683,COMMIT,0.4541,0.4903,0.418,0.0024,0.0076,0.0474,0.1354,0.0,
189,41.93,COMMIT,0.2473,0.4945,0.0,0.0014,0.0086,0.0,0.0,0.0,
190,42.134,COMMIT,0.4544,0.4908,0.418,0.0004,0.0074,0.0927,0.2649,0.0,
191,42.344,COMMIT,0.4516,0.4905,0.4126,0.0007,0.0074,0.0688,0.1966,0.0,
192,42.559,CRUISE,0.2465,0.493,0.0,-0.0002,0.0084,0.0,0.0,0.0,G7_from_commit
193,42.762,CRUISE,0.2482,0.4965,0.0,-0.001,0.0092,0.0,0.0,0.0,
194,42.96,CRUISE,0.2505,0.5009,0.0,-0.0018,0.01,0.0,0.0,0.0,
195,43.175,PROBE,0.4561,0.4996,0.4126,-0.0027,0.009,0.0311,0.0889,0.0,G1
196,43.376,PROBE,0.4563,0.5,0.4126,-0.0021,0.009,0.0031,0.0089,0.0,
197,43.578,PROBE,0.4575,0.5023,0.4126,-0.0015,0.009,0.0088,0.0252,0.0,
198,43.799,PROBE,0.4434,0.4985,0.3882,-0.0026,0.0078,0.1108,0.3164,0.0,
199,44.013,COMMIT,0.2494,0.4988,0.0,-0.0033,0.0086,0.0,0.0,0.0,G3
200,44.209,COMMIT,0.2515,0.503,0.0,-0.0039,0.0093,0.0,0.0,0.0,
201,44.405,CRUISE,0.2515,0.503,0.0,-0.0061,0.009,0.0,0.0,0.0,G7_from_commit
202,44.595,CRUISE,0.4441,0.5001,0.3882,-0.0053,0.0088,0.105,0.157,0.0,
203,44.798,CRUISE,0.2522,0.5043,0.0,-0.0059,0.0094,0.0667,0.0,0.0,
204,44.995,CRUISE,0.2488,0.4977,0.0,-0.0062,0.0098,0.05,0.0,0.0,
205,45.194,CRUISE,0.2481,0.4962,0.0,-0.0065,0.0101,0.04,0.0,0.0,
206,45.467,PROBE,0.4393,0.4905,0.3882,-0.0055,0.0099,0.0993,0.1408,0.0,G1
207,45.674,PROBE,0.4394,0.4906,0.3882,-0.0044,0.0098,0.0871,0.2489,0.0,
208,45.892,PROBE,0.2444,0.4888,0.0,-0.0047,0.0101,0.0,0.0,0.0,
209,46.102,PROBE,0.4327,0.4771,0.3882,-0.0037,0.0099,0.201,0.5744,0.0,
210,46.305,PROBE,0.4375,0.4868,0.3882,-0.0026,0.0098,0.2277,0.6505,0.0,
211,46.5,PROBE,0.4408,0.4859,0.3956,-0.0016,0.0098,0.2279,0.651,0.0,
212,46.695,PROBE,0.4419,0.483,0.4008,-0.002,0.0094,0.2392,0.6834,0.0,
213,46.904,PROBE,0.4427,0.4815,0.4038,-0.001,0.0093,0.2306,0.6589,0.0,
214,47.103,PROBE,0.4437,0.4825,0.4049,0.0,0.0092,0.1774,0.5068,0.0,
215,47.311,PROBE,0.4448,0.4858,0.4038,0.0011,0.0091,0.0731,0.2089,0.0,
216,47.51,PROBE,0.4423,0.4761,0.4085,0.0021,0.0091,0.0065,0.0184,0.0,
217,47.709,PROBE,0.4663,0.4981,0.4344,0.0032,0.0091,0.344,0.983,0.0,
218,47.905,PROBE,0.4707,0.4997,0.4416,0.0044,0.0092,0.1038,0.2964,0.0,
219,48.116,PROBE,0.4705,0.4972,0.4439,0.0041,0.0089,0.1236,0.3532,0.0,
220,48.315,PROBE,0.4683,0.4983,0.4383,0.0052,0.009,0.1299,0.3712,0.0,
221,48.514,HOLD,0.4804,0.5052,0.4555,0.0063,0.0092,0.3293,0.9407,0.0,G2
222,48.713,HOLD,0.4748,0.5042,0.4454,0.0059,0.0088,0.1899,0.5427,0.0,
223,48.927,HOLD,0.4739,0.5023,0.4454,0.0055,0.0083,0.2143,0.6122,0.0,
224,49.129,HOLD,0.2511,0.5023,0.0,0.0035,0.0082,0.0,0.0,0.0,
225,49.336,HOLD,0.4728,0.502,0.4436,0.0044,0.0083,0.2188,0.6252,0.0,
226,49.539,HOLD,0.4702,0.5024,0.438,0.0052,0.0084,0.2073,0.5922,0.0,
227,49.747,HOLD,0.4621,0.4963,0.428,0.006,0.0084,0.1902,0.5434,0.0,
228,49.957,HOLD,0.4519,0.4915,0.4122,0.0066,0.0084,0.1846,0.5274,0.0,
229,50.154,HOLD,0.2458,0.4915,0.0,0.0046,0.0085,0.0,0.0,0.0,
230,50.368,HOLD,0.2458,0.4915,0.0,0.0026,0.0085,0.0,0.0,0.0,
231,50.577,HOLD,0.4514,0.4907,0.4122,0.0019,0.0078,0.0332,0.0948,0.0,
232,50.778,HOLD,0.471,0.5039,0.4381,0.0026,0.0079,0.0,0.0001,0.0,
233,50.982,HOLD,0.4731,0.5082,0.4381,0.0019,0.0072,0.0018,0.0051,0.0,
234,51.193,PROBE,0.2541,0.5082,0.0,-0.0003,0.0071,0.0,0.0,0.0,G5
235,51.395,PROBE,0.2541,0.5082,0.0,-0.0025,0.0071,0.0,0.0,0.0,
236,51.595,PROBE,0.2553,0.5107,0.0,-0.0033,0.0079,0.0,0.0,0.0,
237,51.791,PROBE,0.4859,0.5094,0.4625,-0.0026,0.008,0.0286,0.0817,0.0,
238,51.984,COMMIT,0.2547,0.5094,0.0,-0.0048,0.0079,0.0,0.0,0.0,G3
239,52.187,COMMIT,0.495,0.5117,0.4784,-0.0041,0.0081,0.0246,0.0704,0.0,
240,52.386,COMMIT,0.4942,0.513,0.4753,-0.0034,0.0083,0.1253,0.1113,0.0,
241,52.61,COMMIT,0.4899,0.513,0.4668,-0.0027,0.0085,0.1261,0.1432,0.0,
242,52.814,CRUISE,0.2576,0.5152,0.0,-0.0036,0.0093,0.084,0.0,0.0,G7_from_commit
243,53.048,CRUISE,0.2579,0.5158,0.0,-0.0043,0.01,0.063,0.0,0.0,
244,53.261,CRUISE,0.495,0.5153,0.4746,-0.0035,0.0102,0.0919,0.0616,0.0,
245,53.464,PROBE,0.5012,0.5139,0.4885,-0.0026,0.0105,0.0983,0.0868,0.0,G1
246,53.667,PROBE,0.2577,0.5153,0.0,-0.0033,0.0111,0.0,0.0,0.0,
247,53.874,PROBE,0.4971,0.4958,0.4984,-0.0023,0.0113,0.0571,0.1631,0.0,
248,54.084,COMMIT,0.2475,0.4949,0.0,-0.0028,0.0119,0.0,0.0,0.0,G3
249,54.286,COMMIT,0.5001,0.495,0.5052,-0.0016,0.0121,0.0468,0.1336,0.0,
250,54.488,COMMIT,0.5021,0.495,0.5092,-0.0004,0.0123,0.1111,0.0316,0.0,
251,54.692,COMMIT,0.499,0.4888,0.5092,0.0008,0.0124,0.0706,0.0234,0.0,
252,54.892,COMMIT,0.2449,0.4898,0.0,0.0003,0.0129,0.0749,0.0,0.0,
253,55.091,CRUISE,0.2458,0.4915,0.0,-0.0,0.0133,0.0562,0.0,0.0,G7_from_commit
254,55.295,CRUISE,0.5062,0.4898,0.5226,-0.0001,0.0132,0.0833,0.0524,0.0,
255,55.507,CRUISE,0.5094,0.489,0.5297,0.0012,0.0134,0.0717,0.0026,0.0,
256,55.709,CRUISE,0.2446,0.4892,0.0,0.0008,0.0139,0.0,0.0,0.0,
257,55.907,PROBE,0.5214,0.4904,0.5524,0.0022,0.0143,0.0022,0.0064,0.0,G1
258,56.119,PROBE,0.5254,0.4907,0.5601,0.0035,0.0148,0.0491,0.1402,0.0,
259,56.334,PROBE,0.5245,0.4889,0.5601,0.0034,0.0146,0.0647,0.1849,0.0,
260,56.534,PROBE,0.5159,0.4919,0.5398,0.0031,0.0142,0.055,0.1571,0.0,
261,56.734,PROBE,0.5054,0.4937,0.5172,0.004,0.0145,0.0632,0.1807,0.0,
262,56.957,PROBE,0.5015,0.483,0.52,0.005,0.0146,0.0713,0.2036,0.0,
263,57.181,PROBE,0.4965,0.4729,0.52,0.006,0.0147,0.1145,0.3272,0.0,
264,57.383,PROBE,0.4906,0.4711,0.51,0.0055,0.0141,0.1105,0.3158,0.0,
265,57.592,PROBE,0.4764,0.4687,0.4841,0.0047,0.0132,0.1037,0.2963,0.0,
266,57.792,PROBE,0.479,0.4666,0.4913,0.0038,0.0123,0.096,0.2742,0.0,
267,57.994,PROBE,0.4752,0.467,0.4835,0.0045,0.0122,0.1413,0.4038,0.0,
268,58.184,PROBE,0.4751,0.4667,0.4835,0.0035,0.0112,0.121,0.3457,0.0,
269,58.384,PROBE,0.2334,0.4669,0.0,0.0025,0.0124,0.0,0.0,0.0,
270,58.593,PROBE,0.226,0.452,0.0,0.0016,0.0137,0.0,0.0,0.0,
271,58.795,PROBE,0.4726,0.4618,0.4835,0.0024,0.0136,0.1332,0.3807,0.0,
272,58.99,HOLD,0.2309,0.4618,0.0,0.0,0.0139,0.0,0.0,0.0,G2
273,59.218,HOLD,0.4766,0.4596,0.4936,-0.0008,0.0131,0.036,0.1029,0.0,
274,59.425,HOLD,0.2287,0.4573,0.0,-0.0016,0.0142,0.0,0.0001,0.0,
275,59.643,PROBE,0.2372,0.4744,0.0,-0.0022,0.015,0.0,0.0001,0.0,G5
276,59.838,PROBE,0.2372,0.4744,0.0,-0.0044,0.0152,0.0,0.0,0.0,
